Lon,Lat,GPS Head,PCI548_4_mean,PCI548_5_mean,PCI548_10_mean,PCI548_11_mean,PCI548_12_mean,PCI548_13_mean,PCI548_20_mean,PCI548_21_mean,PCI548_26_mean,PCI548_27_mean,PCI548_cell_mean,PCI548_4_max,PCI548_5_max,PCI548_10_max,PCI548_11_max,PCI548_12_max,PCI548_13_max,PCI548_20_max,PCI548_21_max,PCI548_26_max,PCI548_27_max,PCI548_cell_max,PCI548_4_min,PCI548_5_min,PCI548_10_min,PCI548_11_min,PCI548_12_min,PCI548_13_min,PCI548_20_min,PCI548_21_min,PCI548_26_min,PCI548_27_min,PCI548_cell_min,PCI548_4_std,PCI548_5_std,PCI548_10_std,PCI548_11_std,PCI548_12_std,PCI548_13_std,PCI548_20_std,PCI548_21_std,PCI548_26_std,PCI548_27_std,PCI548_cell_std,PCI548_4_count,PCI548_5_count,PCI548_10_count,PCI548_11_count,PCI548_12_count,PCI548_13_count,PCI548_20_count,PCI548_21_count,PCI548_26_count,PCI548_27_count,PCI548_cell_count,run
-93.262032,44.975349,120,,,,-123.13,,,-127.45,,,,-124.425,,,,-123.13,,,-127.45,,,,-123.16,,,,-123.13,,,-127.45,,,,-125.69,,,,,,,,,,,1.788980156401966,0,0,0,1,0,0,1,0,0,0,2,"['14', '14']"
-93.262032,44.975361,90,,,,,,-126.975,-126.79,,,,-126.49666666666667,,,,,,-126.97,-126.79,,,,-126.38,,,,,,-126.98,-126.79,,,,-126.69,,,,,,0.0070710678118640685,,,,,0.16862186493255601,0,0,0,0,0,2,1,0,0,0,3,"['14', '14', '14']"
-93.262032,44.975407,240,,,,-113.175,,,,,,,-113.1,,,,-113.1,,,,,,,-112.95,,,,-113.25,,,,,,,-113.25,,,,0.10606601717798615,,,,,,,0.21213203435596728,0,0,0,2,0,0,0,0,0,0,2,"['14', '14']"
-93.262032,44.97541,240,,,,-116.11500000000001,,,-119.47,,,,-116.67,,,,-114.98,,,-119.47,,,,-114.66,,,,-117.25,,,-119.47,,,,-118.8,,,,1.6051323932934651,,,,,,,2.072607053929907,0,0,0,2,0,0,1,0,0,0,3,"['14', '14', '14']"
-93.262032,44.975422,300,,,,-121.53,,,,,,,-121.53,,,,-121.53,,,,,,,-121.53,,,,-121.53,,,,,,,-121.53,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['7']
-93.262032,44.975422,330,,,,-122.46625,,,,,,,-122.5275,,,,-120.07,,,,,,,-120.07,,,,-124.83,,,,,,,-124.84,,,,2.0467670500432757,,,,,,,2.010165238410582,0,0,0,8,0,0,0,0,0,0,8,"['7', '7', '7', '7', '7', '7', '7', '7']"
-93.262032,44.975426,90,,,,-121.53,,,,,,,-121.53,,,,-121.53,,,,,,,-121.53,,,,-121.53,,,,,,,-121.53,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['7']
-93.262032,44.975426,150,,,,-121.53,,,,,,,-121.53,,,,-121.53,,,,,,,-121.53,,,,-121.53,,,,,,,-121.53,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['7']
-93.262032,44.975426,210,,,,-121.53,,,,,,,-121.53,,,,-121.53,,,,,,,-121.53,,,,-121.53,,,,,,,-121.53,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['7']
-93.262032,44.97543,0,,,,-120.69,,,,,,,-120.69,,,,-120.59,,,,,,,-120.59,,,,-120.79,,,,,,,-120.79,,,,0.14142135623730648,,,,,,,0.14142135623730648,0,0,0,2,0,0,0,0,0,0,2,"['7', '7']"
-93.262032,44.97543,30,,,,-120.458,,,,,,,-120.454,,,,-120.13,,,,,,,-120.13,,,,-120.55,,,,,,,-120.55,,,,0.18363006289821177,,,,,,,0.18132843130628964,0,0,0,5,0,0,0,0,0,0,5,"['7', '7', '7', '7', '7']"
-93.262032,44.975449,180,,,,,,-115.94714285714285,,,,,-116.06714285714285,,,,,,-113.15,,,,,-113.14,,,,,,-118.59,,,,,-118.66,,,,,,2.632316560786426,,,,,2.7473242393628117,0,0,0,0,0,7,0,0,0,0,7,"['7', '7', '7', '7', '7', '7', '7']"
-93.262032,44.975452,180,,,,,,-113.68,,,,,-113.26,,,,,,-113.68,,,,,-113.26,,,,,,-113.68,,,,,-113.26,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262032,44.975456,180,,,,,,-114.17,,,,,-114.17,,,,,,-113.68,,,,,-113.68,,,,,,-114.66,,,,,-114.66,,,,,,0.6929646455628093,,,,,0.6929646455628093,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262032,44.97546,180,,,,,,-114.65,,,,,-114.65,,,,,,-114.65,,,,,-114.65,,,,,,-114.65,,,,,-114.65,,,,,,0.0,,,,,0.0,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262032,44.975464,180,,,,,,-114.555,,,,,-114.57499999999999,,,,,,-114.52,,,,,-114.52,,,,,,-114.59,,,,,-114.63,,,,,,0.049497474683058526,,,,,0.07778174593052485,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262032,44.975471,180,,,,,,-114.47999999999999,,,,,-114.49499999999999,,,,,,-114.46,,,,,-114.46,,,,,,-114.5,,,,,-114.57,,,,,,0.023094010767587273,,,,,0.05066228051190694,0,0,0,0,0,4,0,0,0,0,4,"['7', '7', '7', '7']"
-93.262032,44.975475,180,,,,,,-114.59,,,,,-114.55,,,,,,-114.59,,,,,-114.55,,,,,,-114.59,,,,,-114.55,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262032,44.975479,180,,,,,,-113.98,,,,,-113.5,,,,,,-113.73,,,,,-112.41,,,,,,-114.48,,,,,-114.38,,,,,,0.4330127018922193,,,,,1.0016486409914345,0,0,0,0,0,3,0,0,0,0,3,"['7', '7', '7']"
-93.262032,44.975483,180,,,,,,-112.13,,,,,-112.14,,,,,,-112.13,,,,,-112.14,,,,,,-112.13,,,,,-112.14,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262032,44.975487,180,,,,,,-112.13499999999999,,,,,-112.15,,,,,,-112.13,,,,,-112.14,,,,,,-112.14,,,,,-112.16,,,,,,0.0070710678118640685,,,,,0.014142135623733162,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262032,44.975491,180,,,,,,-112.14,,,,,-112.765,,,,,,-112.14,,,,,-112.3,,,,,,-112.14,,,,,-113.23,,,,,,0.0,,,,,0.657609306503494,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262032,44.975506,180,,,,,,-115.78,,,,,-116.09,,,,,,-115.78,,,,,-116.09,,,,,,-115.78,,,,,-116.09,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262032,44.97551,180,,,,,,-117.56,,,,,-117.21000000000001,,,,,,-117.56,,,,,-117.15,,,,,,-117.56,,,,,-117.27,,,,,,0.0,,,,,0.08485281374237384,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262032,44.975513,180,,,,,,-117.56,,,,,-116.46,,,,,,-117.56,,,,,-116.46,,,,,,-117.56,,,,,-116.46,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262032,44.975517,180,,,,,,-118.83,-114.36,,,,-114.56,,,,,,-118.83,-114.36,,,,-114.27,,,,,,-118.83,-114.36,,,,-114.85,,,,,,,,,,,0.41012193308819134,0,0,0,0,0,1,1,0,0,0,2,"['7', '7']"
-93.262032,44.975521,180,,,,-116.52,,,-115.18,,,,-115.73,,,,-116.52,,,-115.18,,,,-114.91,,,,-116.52,,,-115.18,,,,-116.3,,,,0.0,,,,,,,0.7279423054061395,0,0,0,2,0,0,1,0,0,0,3,"['7', '7', '7']"
-93.262032,44.975525,180,,,,-117.84666666666668,,,,,,,-117.53000000000002,,,,-117.18,,,,,,,-117.13,,,,-118.53,,,,,,,-117.76,,,,0.6751543033509741,,,,,,,0.3477067730142792,0,0,0,3,0,0,0,0,0,0,3,"['7', '7', '7']"
-93.262032,44.975529,180,,,,-118.53,,,,,,,-118.565,,,,-118.53,,,,,,,-118.39,,,,-118.53,,,,,,,-118.74,,,,0.0,,,,,,,0.24748737341528762,0,0,0,2,0,0,0,0,0,0,2,"['7', '7']"
-93.262032,44.975533,180,,,,,,,-120.765,,,,-120.795,,,,,,,-120.51,,,,-120.59,,,,,,,-121.02,,,,-121.0,,,,,,,0.3606244584051328,,,,0.28991378028648207,0,0,0,0,0,0,2,0,0,0,2,"['7', '7']"
-93.262032,44.975536,180,,,,-120.32,,,,,,,-121.03,,,,-120.32,,,,,,,-121.03,,,,-120.32,,,,,,,-121.03,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['7']
-93.262032,44.97554,180,,,,-119.83999999999999,,-118.83999999999999,,,,,-119.26285714285713,,,,-118.88,,-118.83,,,,,-118.83,,,,-120.32,,-118.87,,,,,-120.54,,,,0.8313843876330609,,0.02000000000000036,,,,,0.7333192639343004,0,0,0,3,0,4,0,0,0,0,7,"['7', '7', '7', '7', '7', '7', '7']"
-93.262032,44.975544,180,,,,,,-118.87,,,,,-118.88,,,,,,-118.87,,,,,-118.88,,,,,,-118.87,,,,,-118.88,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262032,44.975548,180,,,,,,-119.57,,,,,-118.98,,,,,,-119.57,,,,,-118.98,,,,,,-119.57,,,,,-118.98,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262032,44.975548,210,,,,,,-119.57,,,,,-118.95,,,,,,-119.57,,,,,-118.95,,,,,,-119.57,,,,,-118.95,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262032,44.975552,210,,,,,,-120.19,-118.27,,,,-118.62,,,,,,-119.57,-118.27,,,,-118.26,,,,,,-120.81,-118.27,,,,-118.88,,,,,,0.8768124086713254,,,,,0.32186953878861135,0,0,0,0,0,2,1,0,0,0,3,"['7', '7', '7']"
-93.262032,44.975555,210,,,,-116.59,,,-118.535,,,,-117.39750000000001,,,,-116.59,,,-118.36,,,,-116.38,,,,-116.59,,,-118.71,,,,-118.49,,,,0.0,,,0.24748737341528762,,,,1.1765025853491946,0,0,0,2,0,0,2,0,0,0,4,"['7', '7', '7', '7']"
-93.262032,44.975559,210,,,,-116.37,,,,,,,-115.96,,,,-116.37,,,,,,,-115.96,,,,-116.37,,,,,,,-115.96,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['7']
-93.262032,44.975784,210,,,,-116.47,,,,,,,-116.48,,,,-116.47,,,,,,,-116.48,,,,-116.47,,,,,,,-116.48,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['8']
-93.262032,44.975788,210,,,,-116.58,,,,,,,-116.49666666666667,,,,-116.56,,,,,,,-116.42,,,,-116.61,,,,,,,-116.55,,,,0.026457513110650043,,,,,,,0.06806859285553632,0,0,0,3,0,0,0,0,0,0,3,"['8', '8', '8']"
-93.262024,44.975311,210,,,,,,-118.2,,,-121.38,,-118.24333333333334,,,,,,-118.2,,,-121.38,,-118.23,,,,,,-118.2,,,-121.38,,-118.25,,,,,,0.0,,,,,0.011547005383785091,0,0,0,0,0,2,0,0,1,0,3,"['7', '7', '7']"
-93.262024,44.975353,90,,,,,,,-133.325,,,,-133.27499999999998,,,,,,,-133.27,,,,-133.2,,,,,,,-133.38,,,,-133.35,,,,,,,0.07778174593051983,,,,0.1060660171779962,0,0,0,0,0,0,2,0,0,0,2,"['14', '14']"
-93.262024,44.975357,90,,,,,,-147.15,,,,,-135.27,,,,,,-147.15,,,,,-135.27,,,,,,-147.15,,,,,-135.27,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['14']
-93.262024,44.975365,60,,,,,,-125.415,-125.16,,,,-125.12666666666667,,,,,,-125.18,-125.16,,,,-124.66,,,,,,-125.65,-125.16,,,,-125.55,,,,,,0.33234018715767655,,,,,0.44657959350303256,0,0,0,0,0,2,1,0,0,0,3,"['14', '14', '14']"
-93.262024,44.97541,240,,,,-120.41,,,-120.19,,,,-119.50666666666666,,,,-118.98,,,-120.19,,,,-118.34,,,,-121.84,,,-120.19,,,,-121.58,,,,2.0223253941935204,,,,,,,1.8002592405910194,0,0,0,2,0,0,1,0,0,0,3,"['14', '14', '14']"
-93.262024,44.97543,30,,,,-120.07666666666667,,,,,,,-120.07666666666667,,,,-119.88,,,,,,,-119.88,,,,-120.44,,,,,,,-120.44,,,,0.31501322723551256,,,,,,,0.31501322723551256,0,0,0,3,0,0,0,0,0,0,3,"['7', '7', '7']"
-93.262024,44.975441,180,,,,,,-116.73,,,,,-116.75,,,,,,-116.73,,,,,-116.75,,,,,,-116.73,,,,,-116.75,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262024,44.975445,180,,,,,,-116.81,,,,,-116.88,,,,,,-116.81,,,,,-116.8,,,,,,-116.81,,,,,-116.96,,,,,,0.0,,,,,0.11313708498984519,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262024,44.975449,180,,,,,,-116.98,,,,,-117.41,,,,,,-116.98,,,,,-117.41,,,,,,-116.98,,,,,-117.41,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262024,44.975559,210,,,,-114.88,,,-109.96,,,,-111.02666666666666,,,,-114.88,,,-109.96,,,,-109.96,,,,-114.88,,,-109.96,,,,-113.16,,,,,,,0.0,,,,1.8475208614068062,0,0,0,1,0,0,2,0,0,0,3,"['7', '7', '7']"
-93.262024,44.975792,210,,,,,,,-116.99,,,,-116.55,,,,,,,-116.99,,,,-116.55,,,,,,,-116.99,,,,-116.55,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['8']
-93.262024,44.975796,210,,,,-116.64,,,,,,,-116.64,,,,-116.64,,,,,,,-116.64,,,,-116.64,,,,,,,-116.64,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['8']
-93.262016,44.975311,210,,,,,,-118.14,,,,,-117.57666666666667,,,,,,-118.02,,,,,-116.69,,,,,,-118.2,,,,,-118.17,,,,,,0.10392304845413658,,,,,0.7823895023153989,0,0,0,0,0,3,0,0,0,0,3,"['7', '7', '7']"
-93.262016,44.975361,90,,,,,,-142.35750000000002,,,,,-133.40500000000003,,,,,,-127.98,,,,,-127.81,,,,,,-147.15,,,,,-135.27,,,,,,9.585000000000004,,,,,3.7300000000000018,0,0,0,0,0,4,0,0,0,0,4,"['14', '14', '14', '14']"
-93.262016,44.975368,30,,,,,,,-125.62,,,,-124.63,,,,,,,-125.62,,,,-124.63,,,,,,,-125.62,,,,-124.63,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,['14']
-93.262016,44.975368,60,,,,,,-124.75,,,,,-124.64,,,,,,-124.75,,,,,-124.64,,,,,,-124.75,,,,,-124.64,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['14']
-93.262016,44.975372,30,,,,,,-124.605,,,,,-124.59,,,,,,-124.59,,,,,-124.59,,,,,,-124.62,,,,,-124.59,,,,,,0.02121320343559723,,,,,0.0,0,0,0,0,0,2,0,0,0,0,2,"['14', '14']"
-93.262016,44.975407,180,,,,,,-113.69,,,,,-113.59,,,,,,-113.69,,,,,-113.59,,,,,,-113.69,,,,,-113.59,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262016,44.97541,180,,,,,,-114.45285714285716,,,,,-114.34,,,,,,-113.69,,,,,-113.73,,,,,,-115.88,,,,,-115.55,,,,,,0.7232960271266105,,,,,0.6162791575252293,0,0,0,0,0,7,0,0,0,0,7,"['7', '7', '7', '7', '7', '7', '7']"
-93.262016,44.97541,240,,,,-127.52666666666669,,,,,,,-127.33333333333333,,,,-122.4,,,,,,,-122.28,,,,-130.24,,,,,,,-130.12,,,,4.4423567318860515,,,,,,,4.38403163005622,0,0,0,3,0,0,0,0,0,0,3,"['14', '14', '14']"
-93.262016,44.975414,180,,,,,,-114.34,,,,,-114.34,,,,,,-114.34,,,,,-114.34,,,,,,-114.34,,,,,-114.34,,,,,,0.0,,,,,0.0,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262016,44.975414,240,,,,-128.815,,,,,,,-127.745,,,,-128.55,,,,,,,-127.36,,,,-129.08,,,,,,,-128.13,,,,0.374766594028881,,,,,,,0.5444722215136337,0,0,0,2,0,0,0,0,0,0,2,"['14', '14']"
-93.262016,44.975418,180,,,,,,-114.38,,,,,-114.38,,,,,,-114.38,,,,,-114.38,,,,,,-114.38,,,,,-114.38,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262016,44.975422,180,,,,,,-114.44999999999999,,,,,-114.69,,,,,,-114.38,,,,,-114.45,,,,,,-114.52,,,,,-114.93,,,,,,0.09899494936611203,,,,,0.3394112549695406,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262016,44.975426,180,,,,,,-115.98,,,,,-116.27,,,,,,-115.7,,,,,-115.69,,,,,,-116.26,,,,,-117.27,,,,,,0.32331615074619174,,,,,0.7121329463894642,0,0,0,0,0,4,0,0,0,0,4,"['7', '7', '7', '7']"
-93.262016,44.97543,30,-123.51,,,-122.73,,,,,,,-122.60000000000001,-123.51,,,-121.06,,,,,,,-121.06,-123.51,,,-124.4,,,,,,,-124.09,,,,2.3617366491630714,,,,,,,1.5156186855538556,1,0,0,2,0,0,0,0,0,0,3,"['7', '7', '7']"
-93.262016,44.97543,180,,,,,,-117.66499999999999,,,,,-117.725,,,,,,-117.45,,,,,-117.57,,,,,,-117.88,,,,,-117.88,,,,,,0.3040559159102052,,,,,0.21920310216783134,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262016,44.975433,30,,,,-124.71,,,,,,,-124.6,,,,-124.71,,,,,,,-124.6,,,,-124.71,,,,,,,-124.6,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['7']
-93.262016,44.975433,180,,,,,,-117.84,,,,,-117.82,,,,,,-117.8,,,,,-117.79,,,,,,-117.88,,,,,-117.85,,,,,,0.05656854249491757,,,,,0.04242640687118943,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262016,44.975437,30,,,,-124.77,,,,,,,-124.7,,,,-124.77,,,,,,,-124.7,,,,-124.77,,,,,,,-124.7,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['7']
-93.262016,44.975437,180,,,,,,-117.8,,,,,-117.73,,,,,,-117.8,,,,,-117.73,,,,,,-117.8,,,,,-117.73,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262016,44.975441,30,,,,-124.77,,,,,,,-124.7,,,,-124.77,,,,,,,-124.7,,,,-124.77,,,,,,,-124.7,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['7']
-93.262016,44.975441,180,,,,,,-117.19,,,,,-117.09,,,,,,-116.73,,,,,-116.73,,,,,,-117.65,,,,,-117.45,,,,,,0.65053823869163,,,,,0.5091168824543134,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262016,44.975559,210,,,,,,,-109.96,,,,-109.96,,,,,,,-109.96,,,,-109.96,,,,,,,-109.96,,,,-109.96,,,,,,,0.0,,,,0.0,0,0,0,0,0,0,3,0,0,0,3,"['7', '7', '7']"
-93.262016,44.975563,210,,,,,,-139.96,,,,,-135.88,,,,,,-139.96,,,,,-135.88,,,,,,-139.96,,,,,-135.88,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262016,44.975567,210,,,,,,-139.96,,,,,-135.88,,,,,,-139.96,,,,,-135.88,,,,,,-139.96,,,,,-135.88,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262016,44.975571,210,,,,,,-133.83,,,,,-131.10999999999999,,,,,,-121.57,,,,,-121.57,,,,,,-139.96,,,,,-135.88,,,,,,10.617471450397238,,,,,8.261882352103548,0,0,0,0,0,3,0,0,0,0,3,"['7', '7', '7']"
-93.262009,44.975315,210,,,,,,-115.58,,,,,-115.44,,,,,,-115.58,,,,,-115.44,,,,,,-115.58,,,,,-115.44,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['7']
-93.262009,44.975319,210,,,,-114.56,,-115.58,,,,,-114.71,,,,-114.51,,-115.58,,,,,-114.52,,,,-114.61,,-115.58,,,,,-115.02,,,,0.07071067811865074,,,,,,,0.27073972741360947,0,0,0,2,0,1,0,0,0,0,3,"['7', '7', '7']"
-93.262009,44.975323,180,,,,-114.5,,,,,,,-114.51,,,,-114.5,,,,,,,-114.51,,,,-114.5,,,,,,,-114.51,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['7']
-93.262009,44.975327,180,,,,-114.39,,,,,,,-114.44,,,,-114.39,,,,,,,-114.44,,,,-114.39,,,,,,,-114.44,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['7']
-93.262009,44.97533,180,,,,-113.025,,,,,,,-113.925,,,,-112.1,,,,,,,-113.8,,,,-113.95,,,,,,,-114.05,,,,1.308147545195114,,,,,,,0.1767766952966369,0,0,0,2,0,0,0,0,0,0,2,"['7', '7']"
-93.262009,44.975334,180,,,,-111.495,,,,,,,-111.38499999999999,,,,-111.13,,,,,,,-111.14,,,,-111.86,,,,,,,-111.63,,,,0.5161879502661875,,,,,,,0.3464823227813996,0,0,0,2,0,0,0,0,0,0,2,"['7', '7']"
-93.262009,44.975357,180,,,,-114.28999999999999,,,,,,,-114.15,,,,-114.03,,,,,,,-113.99,,,,-114.55,,,,,,,-114.31,,,,0.36769552621699686,,,,,,,0.22627416997970545,0,0,0,2,0,0,0,0,0,0,2,"['7', '7']"
-93.262009,44.975361,90,,,,,,-125.85833333333335,,,,,-125.35499999999998,,,,,,-123.97,,,,,-122.31,,,,,,-127.8,,,,,-127.74,,,,,,2.0687814448768354,,,,,2.652295232435481,0,0,0,0,0,6,0,0,0,0,6,"['14', '14', '14', '14', '14', '14']"
-93.262009,44.975361,180,,,,,,-114.83,,,,,-114.83,,,,,,-114.82,,,,,-114.8,,,,,,-114.85,,,,,-114.85,,,,,,0.01732050807568738,,,,,0.026457513110650043,0,0,0,0,0,3,0,0,0,0,3,"['7', '7', '7']"
-93.262009,44.975365,90,,,,,,-122.975,,,,,-122.02000000000001,,,,,,-121.98,,,,,-122.0,,,,,,-123.97,,,,,-122.04,,,,,,1.407142494561221,,,,,0.028284271247471345,0,0,0,0,0,2,0,0,0,0,2,"['14', '14']"
-93.262009,44.975365,180,,,,,,-114.41,,,,,-114.39,,,,,,-114.41,,,,,-114.15,,,,,,-114.41,,,,,-114.63,,,,,,0.0,,,,,0.33941125496953556,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.262009,44.975368,60,,,,,,-124.97,,,,,-124.97,,,,,,-124.97,,,,,-124.97,,,,,,-124.97,,,,,-124.97,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['14']
-93.262009,44.975368,90,,,,,,-121.92333333333333,,,,,-121.92333333333333,,,,,,-121.91,,,,,-121.91,,,,,,-121.94,,,,,-121.94,,,,,,0.015275252316523404,,,,,0.015275252316523404,0,0,0,0,0,3,0,0,0,0,3,"['14', '14', '14']"
-93.262009,44.975368,180,,,,-112.2,,-112.872,,,,,-112.62714285714287,,,,-112.2,,-112.86,,,,,-112.2,,,,-112.2,,-112.89,,,,,-112.85,,,,0.0,,0.016431676725153985,,,,,0.2999841265641775,0,0,0,2,0,5,0,0,0,0,7,"['7', '7', '7', '7', '7', '7', '7']"
-93.262009,44.975372,60,,,,,,-124.48,,,,,-124.38,,,,,,-124.48,,,,,-124.38,,,,,,-124.48,,,,,-124.38,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['14']
-93.262009,44.975372,180,,,,-112.215,,,,,,,-112.21000000000001,,,,-112.2,,,,,,,-112.2,,,,-112.23,,,,,,,-112.22,,,,0.02121320343559723,,,,,,,0.014142135623733162,0,0,0,2,0,0,0,0,0,0,2,"['7', '7']"
-93.262009,44.975376,30,,,,,,-124.23,-125.62,,,,-122.66999999999999,,,,,,-124.23,-125.62,,,,-122.1,,,,,,-124.23,-125.62,,,,-123.24,,,,,,,,,,,0.8061017305526695,0,0,0,0,0,1,1,0,0,0,2,"['14', '14']"
-93.262009,44.975376,180,,,,-112.23,,,,,,,-112.23,,,,-112.23,,,,,,,-112.23,,,,-112.23,,,,,,,-112.23,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['7']
-93.262009,44.97538,0,,,,-124.96000000000001,,,,,,,-124.685,,,,-124.47,,,,,,,-124.13,,,,-125.45,,,,,,,-125.24,,,,0.6929646455628143,,,,,,,0.7848885271170623,0,0,0,2,0,0,0,0,0,0,2,"['14', '14']"
-93.262009,44.97538,30,,,,,,-124.58,,,,,-124.59,,,,,,-124.58,,,,,-124.59,,,,,,-124.58,,,,,-124.59,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['14']
-93.262009,44.97538,180,,,,-112.55,,,,,,,-112.495,,,,-112.38,,,,,,,-112.35,,,,-112.72,,,,,,,-112.64,,,,0.24041630560342858,,,,,,,0.20506096654410824,0,0,0,2,0,0,0,0,0,0,2,"['7', '7']"
-93.262009,44.975384,0,,,,-125.41,,,,,,,-125.34,,,,-125.41,,,,,,,-125.34,,,,-125.41,,,,,,,-125.34,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['14']
-93.262009,44.975384,30,,,,-125.54,,-124.57,,,,,-125.055,,,,-125.54,,-124.57,,,,,-124.59,,,,-125.54,,-124.57,,,,,-125.52,,,,,,,,,,,0.6576093065034789,0,0,0,1,0,1,0,0,0,0,2,"['14', '14']"
-93.262009,44.975384,180,,,,-114.34,,,,,,,-114.39,,,,-114.34,,,,,,,-114.39,,,,-114.34,,,,,,,-114.39,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,['7']
-93.262009,44.975388,30,,,,,,-127.19666666666667,,,,,-125.08666666666666,,,,,,-124.57,,,,,-124.57,,,,,,-130.05,,,,,-125.37,,,,,,2.747022630655486,,,,,0.4481443219916296,0,0,0,0,0,3,0,0,0,0,3,"['14', '14', '14']"
-93.262009,44.975388,180,,,,-116.64,,-115.04,,,,,-114.9,,,,-116.64,,-115.04,,,,,-114.81,,,,-116.64,,-115.04,,,,,-114.99,,,,,,,,,,,0.12727922061357835,0,0,0,1,0,1,0,0,0,0,2,"['7', '7']"
-93.262009,44.975388,270,,,,,,,-117.105,,,,-116.715,,,,,,,-116.48,,,,-115.7,,,,,,,-117.73,,,,-117.73,,,,,,,0.8838834764831844,,,,1.435426765808692,0,0,0,0,0,0,2,0,0,0,2,"['7', '7']"
-93.262009,44.975391,30,,,,-126.8475,,-128.61,-129.93333333333337,,,,-127.54249999999999,,,,-124.09,,-128.61,-129.68,,,,-124.53,,,,-129.86,,-128.61,-130.34,,,,-130.01,,,,2.3794449632915167,,,0.35571524191877024,,,,1.6653335144305808,0,0,0,4,0,1,3,0,0,0,8,"['14', '14', '14', '14', '14', '14', '14', '14']"
-93.262009,44.975391,60,,,,-124.74000000000001,,-125.68,,,,,-125.90750000000001,,,,-124.12,,-125.48,,,,,-125.17,,,,-125.36,,-125.88,,,,,-127.88,,,,0.8768124086713204,,0.282842712474618,,,,,1.3162161676563569,0,0,0,2,0,2,0,0,0,0,4,"['14', '14', '14', '14']"
-93.262009,44.975391,180,,,,,,-115.0,,,,,-114.72,,,,,,-115.0,,,,,-114.52,,,,,,-115.0,,,,,-114.92,,,,,,0.0,,,,,0.28284271247462306,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
