Lon,Lat,GPS Head,PCI,Beam,ssRSRP_mean,ssRSRQ_mean,ssSINR_mean,ssbRSRP_mean,criRSRP_mean,Pathloss_mean,BLER_mean,CQI_mean,run
-93.26107,44.975533,300,1,5,-81.82,-10.38,17.36,-81.0,-72.0,95.0,0.0,14.0,['9']
-93.26107,44.97554,240,1,5,-79.83500000000001,-10.41,20.81625,-78.5,-71.0,94.7,0.0,14.0,"['7', '7', '7', '7']"
-93.26107,44.975544,240,1,5,-79.44,-10.42,19.71,-78.0,-71.0,95.33,0.0,14.0,['7']
-93.26107,44.975567,120,1,5,-89.41,-11.84,15.535,-87.5,-81.66499999999999,104.5,4.0,12.335,"['8', '6']"
-93.26107,44.975571,30,1,5,-99.292,-10.68,9.719,-97.45,-89.134,113.982,0.634,10.534,"['7', '7', '7', '7', '7']"
-93.26107,44.975571,120,1,5,-89.245,-10.445,18.802500000000002,-87.33333333333333,-80.69416666666666,104.31,15.511666666666665,12.708333333333334,"['8', '8', '8', '1', '1', '1']"
-93.26107,44.975574,30,1,5,-97.0,-10.56,10.89,-93.0,-91.0,111.0,7.45,10.0,['7']
-93.26107,44.975628,300,1,5,-80.16,-10.36,20.26,-79.0,-73.0,95.33,0.0,14.0,['7']
-93.26107,44.975632,120,1,5,-103.865,-10.535,14.41,-102.41499999999999,-92.66499999999999,118.0,1.565,10.7,"['9', '9']"
-93.26107,44.975632,300,1,5,-82.24333333333334,-10.39,17.179999999999996,-80.77666666666666,-77.22333333333334,97.94666666666666,7.6933333333333325,13.666666666666666,"['7', '7', '7']"
-93.261063,44.97522,60,1,10,-98.715,-10.72,10.27,-96.0,-88.5,112.945,0.0,11.375,"['8', '8']"
-93.261063,44.97522,90,1,10,-101.9,-11.01,6.23,-99.5,-94.0,114.0,5.33,8.33,['8']
-93.261063,44.975224,60,1,10,-96.5,-10.61,10.5,-95.5,-87.33500000000001,111.715,7.6899999999999995,10.46,"['8', '8']"
-93.261063,44.975227,60,1,10,-97.12,-10.52,9.56,-96.0,-85.67,112.0,0.0,9.8,['8']
-93.261063,44.975231,60,1,10,-97.21,-10.48,8.48,-96.0,-86.0,111.5,0.0,12.33,['8']
-93.261063,44.975231,60,1,13,-95.755,-10.575,11.5375,-93.0,-88.0,109.0,4.355,11.5,"['8', '8']"
-93.261063,44.975258,210,1,13,-85.94,-10.434999999999999,20.5325,-84.0,-75.16499999999999,101.0,0.0,14.0,"['2', '2']"
-93.261063,44.975262,210,1,13,-88.37333333333333,-10.433333333333334,20.703333333333333,-85.83333333333333,-77.72166666666666,103.0,0.0,14.0,"['2', '2', '2']"
-93.261063,44.975281,330,1,10,-91.07,-10.545,16.530833333333334,-86.5,-76.0,104.0,0.0,14.0,"['8', '8']"
-93.261063,44.975281,330,1,13,-89.905,-10.469999999999999,17.34,-86.0,-76.0,102.97,0.0,14.0,"['8', '8']"
-93.261063,44.9753,330,1,10,-100.67666666666666,-11.06,5.223333333333333,-99.66666666666667,-95.66666666666667,118.43333333333334,4.496666666666667,11.376666666666667,"['10', '10', '10']"
-93.261063,44.975304,330,1,10,-103.495,-11.58,3.0,-104.0,-94.25,122.715,1.435,13.0,"['10', '10']"
-93.261063,44.975307,330,1,10,-99.63499999999999,-10.925,11.51,-96.0,-89.75,112.2,4.755,10.3,"['10', '10']"
-93.261063,44.975311,330,1,10,-103.54333333333334,-11.319999999999999,3.8866666666666667,-103.0,-96.61,123.27666666666666,3.03,10.723333333333334,"['10', '10', '10']"
-93.261063,44.975315,330,1,10,-101.96000000000001,-11.195,10.155,-98.0,-87.08500000000001,115.3,0.74,10.899999999999999,"['10', '10']"
-93.261063,44.975334,210,1,5,-91.65,-10.44,19.485,-90.0,-79.5,104.33,0.0,14.0,['19']
-93.261063,44.975349,180,1,5,-92.49,-10.45,18.71666666666667,-90.77666666666666,-81.0,105.95666666666666,1.32,13.166666666666666,"['10', '10', '10']"
-93.261063,44.975353,180,1,5,-94.16999999999999,-10.49,16.560000000000002,-91.66499999999999,-83.91499999999999,107.6,3.78,12.475,"['10', '10']"
-93.261063,44.975357,180,1,5,-95.18,-10.504999999999999,10.835,-93.58500000000001,-86.66499999999999,109.4,4.87,13.025,"['10', '10']"
-93.261063,44.975361,150,1,5,-96.295,-10.405000000000001,13.358333333333334,-92.9975,-86.83500000000001,109.8,2.375,13.6,"['10', '10']"
-93.261063,44.975361,180,1,5,-94.43,-10.4625,18.8825,-92.5,-84.75,108.2925,4.4775,13.125,"['10', '10', '10', '10']"
-93.261063,44.975365,30,1,5,-95.49000000000001,-10.55,10.048333333333334,-94.33333333333333,-89.77666666666666,109.25,1.96,11.276666666666666,"['19', '19', '7']"
-93.261063,44.975368,30,1,5,-95.46799999999999,-10.84,12.128,-93.0,-87.334,108.21599999999998,0.0,11.766,"['19', '19', '7', '7', '7']"
-93.261063,44.975368,150,1,5,-89.19666666666667,-10.44,19.205,-87.66666666666667,-80.94666666666667,104.62,5.876666666666666,13.39,"['10', '10', '10']"
-93.261063,44.975372,30,1,5,-95.745,-10.645,10.975,-94.0,-86.25,109.0,0.0,13.29,"['19', '19']"
-93.261063,44.975372,150,1,5,-89.86,-10.42,19.9775,-88.5,-81.5425,105.5,0.9425,13.5,"['10', '10']"
-93.261063,44.975376,30,1,5,-95.63,-10.91,10.56,-94.0,-87.5,108.5,0.0,9.67,['19']
-93.261063,44.975376,150,1,5,-90.07,-10.43,19.945,-88.0,-81.0,106.0,5.06,12.0,['10']
-93.261063,44.97538,30,1,5,-95.68,-10.5,10.81,-94.33,-86.33,108.57,0.0,12.5,['19']
-93.261063,44.97538,150,1,5,-92.63,-10.43,18.277500000000003,-92.5,-83.66499999999999,108.0,2.9,12.835,"['10', '10']"
-93.261063,44.975384,30,1,5,-96.04,-10.46,12.59,-94.91499999999999,-85.66499999999999,109.0,0.0,14.0,['19']
-93.261063,44.975384,150,1,5,-92.59,-10.46,14.25,-91.0,-86.5,107.43,0.0,12.0,['10']
-93.261063,44.975388,150,1,5,-92.38,-10.45,15.896666666666667,-91.0,-87.5,107.0,0.0,13.33,['10']
-93.261063,44.975388,330,1,5,-89.53,-10.4,18.815,-89.0,-77.5,103.89,0.0,12.67,['1']
-93.261063,44.975391,330,1,5,-88.7825,-10.3775,20.52,-86.7925,-77.2075,103.03999999999999,5.2075,12.5825,"['1', '1', '1', '1']"
-93.261063,44.97541,330,1,5,-101.11666666666667,-10.786666666666667,9.563333333333333,-100.22333333333334,-94.5,116.0,3.2266666666666666,10.333333333333334,"['10', '10', '10']"
-93.261063,44.975414,330,1,5,-102.23,-10.85,8.78,-101.0,-93.0,116.0,3.48,10.5,['10']
-93.261063,44.975418,240,1,5,-78.395,-10.364999999999998,21.64,-77.0,-66.5,91.0,0.0,14.0,"['19', '19']"
-93.261063,44.975418,330,1,5,-96.99000000000001,-10.586666666666666,13.423333333333332,-93.83333333333333,-88.5,109.75,0.35333333333333333,11.25,"['10', '10', '10']"
-93.261063,44.975422,0,1,5,-99.14916666666666,-10.688333333333334,8.582916666666668,-98.05583333333334,-92.26499999999999,113.54916666666666,2.2958333333333334,9.9725,"['10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10']"
-93.261063,44.975422,90,1,5,-100.03,-10.9,9.11,-98.0,-93.0,114.78,0.0,8.8,['10']
-93.261063,44.975422,180,1,5,-100.54,-10.98,8.265,-99.0,-93.0,115.0,23.29,11.0,['10']
-93.261063,44.975422,240,1,5,-78.64333333333333,-10.35,22.11833333333333,-77.0,-67.0,91.0,0.0,14.0,"['19', '19', '19']"
-93.261063,44.975422,270,1,5,-102.09,-11.19,7.42,-100.0,-93.0,116.38,6.46,9.8,['10']
-93.261063,44.975422,330,1,5,-97.44562499999998,-10.695625,10.16625,-96.43812499999999,-89.89625,112.54312499999999,2.9881249999999997,11.085,"['10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10']"
-93.261063,44.975426,0,1,5,-99.61666666666666,-10.57,8.909999999999998,-98.0,-93.66666666666667,114.89,5.04,9.4,"['10', '10', '10']"
-93.261063,44.975426,330,1,5,-96.525,-10.41,19.185000000000002,-94.66499999999999,-86.41499999999999,109.5,2.415,13.175,"['10', '10']"
-93.261063,44.97543,0,1,5,-99.57333333333334,-10.82,7.256666666666668,-97.83333333333333,-92.72333333333334,114.71333333333332,1.2533333333333334,9.416666666666666,"['10', '10', '10']"
-93.261063,44.97543,330,1,5,-95.78,-10.41,17.56,-93.33,-87.67,113.0,6.84,11.5,['10']
-93.261063,44.975433,330,1,5,-92.17,-10.415,17.16,-89.91499999999999,-80.83500000000001,105.2,2.605,12.875,"['10', '10']"
-93.261063,44.975441,120,1,5,-95.88,-10.43,14.13,-94.67,-89.0,110.0,2.4,11.4,['9']
-93.261063,44.975449,270,1,5,-83.9225,-10.4275,23.139999999999997,-83.0,-73.16499999999999,98.355,1.0975,14.0,"['7', '7', '7', '7']"
-93.261063,44.975468,0,1,5,-93.315,-10.525,12.85,-91.0,-86.5,108.0,10.475,11.75,"['7', '7']"
-93.261063,44.975471,0,1,5,-96.275,-10.585,16.855,-93.83500000000001,-87.75,111.775,0.0,12.625,"['7', '7']"
-93.261063,44.975471,60,1,5,-86.998,-10.404,21.401999999999997,-85.066,-79.334,100.76599999999999,2.4379999999999997,13.834,"['10', '10', '10', '10', '10']"
-93.261063,44.975479,90,1,5,-88.05,-10.38,20.57,-87.0,-76.66499999999999,101.0,1.7149999999999999,13.2,"['17', '17']"
-93.261063,44.975491,210,1,5,-94.655,-10.445,17.155,-93.0,-84.0825,109.2325,4.0175,12.8125,"['10', '10', '10', '10']"
-93.261063,44.975494,240,1,5,-84.06,-10.4,18.89,-82.0,-85.0,97.0,0.0,11.75,['10']
-93.261063,44.975498,240,1,5,-84.66,-10.41,19.8,-84.0,-81.0,99.0,1.21,13.67,['10']
-93.261063,44.975498,270,1,5,-83.13,-10.39,20.71,-83.0,-86.0,96.0,6.49,12.67,['10']
-93.261063,44.97551,240,1,5,-77.97,-10.3775,23.5625,-76.2925,-69.66499999999999,92.1175,0.1125,14.0,"['10', '10', '10', '10']"
-93.261063,44.97551,300,1,5,-78.98333333333333,-10.366666666666667,22.419999999999998,-76.5,-68.89,92.39,0.0,14.0,"['8', '8', '8']"
-93.261063,44.975513,240,1,5,-77.75,-10.38,23.77,-77.0,-68.5,91.0,0.0,14.0,['10']
-93.261063,44.975513,300,1,5,-79.02,-10.41,21.5,-77.0,-69.0,93.0,0.0,14.0,['8']
-93.261063,44.975517,300,1,5,-80.09,-10.38,22.895000000000003,-78.5,-70.5,95.0,0.0,14.0,['9']
-93.261063,44.975521,300,1,5,-81.96,-10.38,22.2575,-81.0,-73.0,95.0,0.0,14.0,['9']
-93.261063,44.975525,300,1,5,-81.16999999999999,-10.375,22.026666666666667,-79.0,-71.0,95.0,0.0,14.0,"['9', '9']"
-93.261063,44.975533,30,1,5,-90.45,-10.38,19.61,-90.0,-79.0,104.0,0.0,14.0,['2']
-93.261063,44.975536,30,1,5,-90.61,-10.38,23.64,-88.0,-79.0,103.6,0.0,14.0,['2']
-93.261063,44.97554,30,1,5,-88.08333333333333,-10.39,21.512222222222224,-86.0,-78.77666666666666,102.53333333333335,0.0,14.0,"['2', '2', '2']"
-93.261063,44.975548,240,1,5,-79.59,-10.42,20.53,-78.0,-71.0,96.0,0.0,14.0,['7']
-93.261063,44.975552,210,1,5,-80.985,-10.395,21.097500000000004,-79.0,-71.5,96.0,0.0,14.0,"['7', '7']"
-93.261063,44.975552,240,1,5,-81.37166666666667,-10.405,20.563333333333333,-79.83333333333333,-72.91666666666667,96.02333333333333,0.06833333333333333,14.0,"['7', '7', '7', '7', '7', '7']"
-93.261063,44.975559,120,1,5,-90.4625,-10.522499999999999,15.942083333333333,-88.83333333333333,-82.05416666666667,105.6425,2.2925,12.0825,"['8', '8', '6', '6']"
-93.261063,44.975563,120,1,5,-87.81666666666666,-10.693333333333335,17.65888888888889,-85.8888888888889,-81.81444444444445,104.0,0.47,12.89,"['8', '8', '6']"
-93.261063,44.975567,120,1,5,-94.65,-10.43,12.446666666666665,-93.0,-84.0,109.0,0.0,13.0,['1']
-93.261063,44.975574,30,1,5,-98.26,-10.45,6.77,-96.0,-95.25,113.75,1.06,9.0,['7']
-93.261063,44.975578,30,1,5,-101.1,-10.785,7.609999999999999,-100.08500000000001,-93.83500000000001,116.16,3.095,9.5,"['7', '7']"
-93.261063,44.975616,330,1,5,-82.92,-10.39,22.29,-82.0,-75.5,97.43,0.0,14.0,['7']
-93.261063,44.97562,330,1,5,-81.5225,-10.388750000000002,23.33625,-79.66624999999999,-71.105,95.60625,0.125,14.0,"['7', '7', '7', '7', '7', '7', '7', '7']"
-93.261063,44.975624,300,1,5,-80.27,-10.37,22.14,-79.0,-71.0,95.17,0.88,14.0,['7']
-93.261063,44.975624,330,1,5,-80.81,-10.41,24.02,-79.0,-70.0,95.0,0.0,14.0,['7']
-93.261063,44.975628,120,1,5,-102.68,-10.51,15.22,-100.5,-92.0,118.0,5.1,11.2,['9']
-93.261063,44.975632,120,1,5,-102.36749999999999,-10.5175,14.772499999999999,-100.83500000000001,-92.16499999999999,117.8,2.9299999999999997,11.08,"['9', '9', '9', '9']"
-93.261055,44.975235,60,1,13,-94.7,-10.535,10.245000000000001,-93.25,-86.41499999999999,109.215,0.0,12.335,"['8', '8']"
-93.261055,44.975262,210,1,12,-88.73,-10.4,20.49,-86.0,-78.0,102.75,0.0,14.0,['2']
-93.261055,44.975262,210,1,13,-94.47,-10.48,17.0,-87.0,-77.0,109.0,0.0,14.0,['2']
-93.261055,44.975273,330,1,13,-95.8,-10.7,9.64,-94.0,-87.67,110.89,0.7,12.0,['8']
-93.261055,44.975277,330,1,13,-96.19,-10.6,15.48,-92.67,-80.33,110.25,0.0,13.2,['8']
-93.261055,44.9753,330,1,10,-96.815,-10.6,8.765,-96.16499999999999,-90.75,111.4,3.115,10.6,"['10', '10']"
-93.261055,44.975338,210,1,5,-89.14,-10.38,17.81,-88.0,-78.5,102.67,0.0,14.0,['19']
-93.261055,44.975346,180,1,5,-90.98,-10.406666666666668,17.77,-89.0,-81.77666666666666,104.53333333333335,1.7,13.033333333333333,"['10', '10', '10']"
-93.261055,44.975365,150,1,5,-90.52,-10.43,20.34,-88.0,-80.67,105.44,0.0,13.67,['10']
-93.261055,44.975368,30,1,5,-93.255,-10.465,10.96,-89.0,-83.75,108.08500000000001,2.795,13.5,"['7', '7']"
-93.261055,44.975384,30,1,5,-96.97,-10.5,14.37,-95.5,-85.0,110.71,0.0,14.0,['19']
-93.261055,44.975388,330,1,5,-86.3,-10.38,14.31,-89.0,-86.5,103.5,0.0,11.67,['1']
-93.261055,44.97541,180,1,5,-99.75,-10.7,9.15,-97.0,-94.0,114.0,2.08,9.6,['10']
-93.261055,44.97541,270,1,5,-99.94,-10.73,12.26,-99.0,-93.5,113.6,0.0,9.0,['10']
-93.261055,44.97541,330,1,5,-95.24,-10.54,14.12,-96.0,-84.5,110.0,0.23,10.8,['10']
-93.261055,44.975414,330,1,5,-95.0,-10.5,10.38,-93.33,-87.33,109.67,5.25,10.8,['10']
-93.261055,44.975422,240,1,5,-80.05,-10.36,22.77,-77.0,-67.5,91.0,0.0,14.0,['19']
-93.261055,44.975441,120,1,5,-96.655,-10.485,11.265,-96.0,-90.08500000000001,111.8,4.76,11.399999999999999,"['9', '9']"
-93.261055,44.975449,270,1,5,-84.05,-10.4,18.725,-85.0,-72.0,101.0,0.0,14.0,['7']
-93.261055,44.975471,30,1,5,-95.35,-10.52,11.2675,-93.5,-90.0,110.41499999999999,0.0,11.5,"['7', '7']"
-93.261055,44.975471,60,1,5,-88.885,-10.38,22.177500000000002,-86.1675,-78.5,102.66499999999999,2.63,14.0,"['10', '10']"
-93.261055,44.975479,90,1,5,-88.34,-10.38,20.02,-87.0,-75.5,101.0,2.93,13.8,['17']
-93.261055,44.975491,180,1,5,-94.02,-10.41,18.0975,-91.5,-82.75,108.5,0.0,13.165,"['10', '10']"
-93.261055,44.975498,270,1,5,-81.23,-10.36,22.13,-79.66666666666667,-76.99833333333333,96.0,7.913333333333333,13.11,"['10', '10', '10']"
-93.261055,44.97551,300,1,5,-81.11,-10.35,21.295,-78.5,-69.75,94.8,0.0,14.0,"['8', '8']"
-93.261055,44.975513,240,1,5,-77.22,-10.38,25.2,-76.0,-69.0,91.0,0.0,14.0,['10']
-93.261055,44.975513,300,1,5,-80.78,-10.39,24.17,-78.67,-70.0,95.0,0.0,14.0,['9']
-93.261055,44.975517,240,1,5,-77.14,-10.34,23.9,-75.5,-70.5,91.0,0.0,14.0,['10']
-93.261055,44.975517,300,1,5,-80.59,-10.38,23.532500000000002,-79.0,-71.5,95.0,0.0,14.0,['9']
-93.261055,44.975548,60,1,5,-89.48,-10.38,22.633333333333333,-88.5,-80.5,104.0,0.0,14.0,['2']
-93.261055,44.975552,210,1,5,-81.015,-10.415,21.28,-79.0,-71.75,96.0,0.0,14.0,"['7', '7']"
-93.261055,44.975555,120,1,5,-85.53,-10.4,20.94,-82.0,-75.0,100.33,0.0,13.0,['8']
-93.261055,44.975555,150,1,5,-84.41,-10.4,21.64,-82.33,-74.0,99.0,0.0,12.4,['8']
-93.261055,44.975559,120,1,5,-98.23,-10.75,10.1,-94.0,-87.5,111.33,0.0,11.0,['6']
-93.261055,44.975563,120,1,5,-93.205,-10.45,10.34,-92.0,-87.5,107.565,0.0,12.75,"['1', '1']"
-93.261055,44.975578,30,1,5,-100.09,-10.64,16.29,-92.67,-84.67,107.89,0.0,12.33,['7']
-93.261055,44.975578,60,1,5,-95.87,-10.535,14.487499999999999,-93.25,-87.5,107.75,0.0,13.5,"['7', '7']"
-93.261055,44.975616,330,1,5,-82.43,-10.39,21.6,-82.0,-75.0,96.17,0.0,14.0,['7']
-93.261055,44.975624,120,1,5,-102.29,-10.53,13.23,-102.5,-93.5,118.0,1.69,11.0,['9']
-93.261055,44.975628,120,1,5,-102.38,-10.53,18.19,-99.67,-92.67,117.6,0.0,10.2,['9']
-93.261047,44.975239,30,1,13,-95.16,-10.49,16.99,-94.0,-83.0,108.86,0.64,12.0,['8']
-93.261047,44.975239,60,1,13,-93.845,-10.54,14.670000000000002,-92.75,-85.5,107.86500000000001,2.63,11.5,"['8', '8']"
-93.261047,44.975243,30,1,13,-95.52,-10.48,17.725,-93.0,-82.0,110.2,0.0,14.0,['8']
-93.261047,44.975258,210,1,13,-96.09,-10.71,15.29,-93.0,-83.5,110.57,0.0,13.2,['8']
-93.261047,44.975262,210,1,5,-86.88,-10.38,19.92833333333333,-85.0,-77.0,102.0,0.0,14.0,['2']
-93.261047,44.975262,210,1,12,-88.75,-10.405000000000001,19.8575,-86.5,-76.0,103.0,0.0,14.0,"['2', '2']"
-93.261047,44.975262,270,1,10,-96.51,-10.77,13.86,-91.0,-80.33,105.56,0.0,11.33,['8']
-93.261047,44.975262,330,1,13,-93.44,-10.51,12.76,-90.0,-81.16499999999999,107.0,0.0,14.0,['8']
-93.261047,44.975266,210,1,5,-86.78,-10.37,18.165,-84.0,-76.67,102.0,0.0,14.0,['2']
-93.261047,44.975266,210,1,12,-89.2,-10.41,19.046666666666667,-85.0,-78.0,102.0,0.0,14.0,['2']
-93.261047,44.975266,330,1,13,-92.50999999999999,-10.51,14.385,-88.5,-80.5,106.16499999999999,0.0,13.835,"['8', '8']"
-93.261047,44.975269,210,1,5,-89.01,-10.42,17.28333333333333,-87.0,-79.0,104.0,0.0,14.0,['2']
-93.261047,44.975269,330,1,13,-90.89666666666666,-10.453333333333333,12.943333333333333,-90.0,-86.0,104.66666666666667,3.6733333333333333,11.333333333333334,"['8', '8', '8']"
-93.261047,44.975273,210,1,12,-95.99,-10.54,16.401666666666667,-90.0,-82.5,107.0,0.0,13.0,['2']
-93.261047,44.975296,330,1,10,-102.4,-10.97,7.23,-102.0,-97.0,121.8,1.64,10.2,['10']
-93.261047,44.975296,330,1,13,-105.44,-13.4,2.29,-101.0,-97.0,121.0,11.97,9.6,['10']
-93.261047,44.9753,330,1,10,-100.32333333333334,-10.850000000000001,9.763333333333334,-97.0,-89.21999999999998,114.62333333333333,0.93,10.733333333333334,"['10', '10', '10']"
-93.261047,44.975307,180,1,5,-94.19,-10.47,18.2,-93.33,-84.0,106.5,4.11,13.2,['10']
-93.261047,44.975307,180,1,12,-98.52,-10.77,6.84,-91.0,-83.0,106.0,5.45,13.5,['10']
-93.261047,44.975311,180,1,5,-96.55714285714286,-10.485714285714286,13.565714285714288,-91.14285714285714,-83.57142857142857,108.8,3.1771428571428575,12.55,"['10', '10', '10', '10', '10', '10', '10']"
-93.261047,44.975311,180,1,12,-96.005,-10.54,11.43,-94.25,-84.0,110.25,0.395,11.25,"['10', '10']"
-93.261047,44.975311,180,1,21,-96.77,-10.79,8.17,-91.75,-84.0,109.0,0.0,12.2,['10']
-93.261047,44.975315,180,1,5,-97.31,-10.48,12.59,-97.0,-88.5,113.0,0.19,12.4,['10']
-93.261047,44.975319,180,1,5,-91.52666666666669,-10.413333333333334,14.449999999999998,-91.5,-84.66666666666667,106.39999999999999,5.096666666666667,12.966666666666667,"['10', '10', '10']"
-93.261047,44.975319,180,1,12,-100.77,-10.67,8.18,-95.0,-91.75,111.5,3.28,12.67,['10']
-93.261047,44.975323,180,1,5,-87.62,-10.39,19.99,-84.0,-77.5,102.0,0.0,14.0,['10']
-93.261047,44.975327,180,1,5,-92.055,-10.46,20.63,-89.16499999999999,-78.5,105.185,1.23,13.0,"['10', '10']"
-93.261047,44.97533,180,1,5,-92.71,-10.456666666666667,15.943333333333333,-91.33333333333333,-84.61,108.0,4.736666666666667,12.283333333333331,"['10', '10', '10']"
-93.261047,44.975334,180,1,5,-91.535,-10.434999999999999,16.517500000000002,-89.75,-83.0,105.66499999999999,1.8,13.625,"['10', '10']"
-93.261047,44.975338,150,1,5,-89.39,-10.4,13.43,-87.0,-82.0,103.89,8.25,11.0,['10']
-93.261047,44.975338,180,1,5,-90.94,-10.4,14.96,-90.33,-82.67,107.4,0.0,13.4,['10']
-93.261047,44.975342,150,1,5,-91.795,-10.43,19.905,-87.25,-78.75,103.8,2.37,13.9,"['10', '10']"
-93.261047,44.975342,180,1,5,-92.0,-10.41,15.38,-92.33,-86.33,107.6,1.47,13.5,['10']
-93.261047,44.975342,210,1,5,-90.602,-10.400000000000002,18.909,-89.1,-80.8,103.47999999999999,0.0,14.0,"['19', '19', '19', '19', '19']"
-93.261047,44.975357,150,1,5,-92.77,-10.415,18.21,-92.0,-84.66499999999999,107.4,0.0,13.25,"['10', '10']"
-93.261047,44.975361,150,1,5,-92.70000000000002,-10.455714285714285,17.759285714285717,-91.38142857142857,-83.66714285714286,106.81000000000002,2.2971428571428567,13.357142857142858,"['10', '10', '10', '10', '10', '10', '10']"
-93.261047,44.975365,150,1,5,-88.89,-10.41,19.38,-88.0,-80.5,103.2,0.0,13.0,['10']
-93.261047,44.975368,30,1,5,-97.77999999999999,-10.673333333333332,7.743333333333333,-96.5,-87.5,110.66666666666667,3.61,10.613333333333335,"['7', '7', '7']"
-93.261047,44.975368,330,1,5,-88.5525,-10.4175,18.935,-86.875,-78.0,103.125,0.0,13.15,"['1', '1', '1', '1']"
-93.261047,44.975372,30,1,5,-91.41499999999999,-10.48,14.0075,-86.0,-86.0,104.25,2.52,12.835,"['7', '7']"
-93.261047,44.975372,330,1,5,-92.92,-10.445,17.795,-92.5,-82.16499999999999,106.0,0.0,11.25,"['1', '1']"
-93.261047,44.975376,30,1,5,-88.88,-10.44,8.82,-89.0,-89.5,106.0,0.0,12.0,['7']
-93.261047,44.975376,330,1,5,-93.3,-10.45,17.33,-93.0,-84.0,106.75,4.55,13.0,['10']
-93.261047,44.97538,30,1,5,-92.05666666666666,-10.696666666666667,5.16,-92.77666666666666,-90.39,109.55666666666667,4.39,10.333333333333334,"['7', '7', '7']"
-93.261047,44.97538,330,1,5,-91.12,-10.4075,20.81,-88.625,-77.75,104.4875,2.7925,13.2925,"['10', '10', '1', '1']"
-93.261047,44.975384,30,1,5,-93.54,-10.68,7.295,-91.0,-84.0,107.0,0.0,13.33,['7']
-93.261047,44.975384,330,1,5,-89.82666666666667,-10.4,19.381666666666664,-87.77666666666666,-80.22333333333334,104.66666666666667,0.29,13.056666666666667,"['10', '10', '1']"
-93.261047,44.975388,30,1,5,-95.53,-10.565,8.78,-93.0,-90.75,108.285,0.0,11.665,"['19', '7']"
-93.261047,44.975388,330,1,5,-95.245,-10.46,17.685000000000002,-95.5,-86.41499999999999,110.5,2.575,13.5,"['10', '10']"
-93.261047,44.975391,30,1,5,-93.8,-10.463333333333333,15.795000000000002,-92.0,-83.83333333333333,107.0,0.0,12.666666666666666,"['19', '19', '19']"
-93.261047,44.975391,330,1,5,-97.8,-10.496666666666666,14.323333333333332,-96.89,-87.94333333333333,112.38333333333333,4.863333333333333,12.333333333333334,"['10', '10', '10']"
-93.261047,44.975395,30,1,5,-93.91,-10.45,14.17,-93.0,-84.5,108.33,0.0,12.0,['19']
-93.261047,44.975395,330,1,5,-95.8625,-10.5825,14.7775,-92.875,-84.625,108.4175,1.6,11.3625,"['10', '10', '10', '10']"
-93.261047,44.975399,0,1,5,-94.86,-10.5,16.330000000000002,-93.0,-85.66499999999999,110.0,0.0,12.915,"['7', '7']"
-93.261047,44.975399,60,1,5,-94.46,-10.53,15.995000000000001,-93.5,-85.5,108.0,4.62,12.0,['7']
-93.261047,44.975399,150,1,5,-96.2,-10.49,14.23,-96.0,-90.0,108.0,0.0,12.0,['7']
-93.261047,44.975399,180,1,5,-93.8,-10.77,6.45,-93.0,-87.0,108.0,0.71,11.75,['7']
-93.261047,44.975399,210,1,5,-97.13,-10.52,9.2,-94.0,-92.5,112.43,0.0,11.33,['7']
-93.261047,44.975399,240,1,5,-93.73,-10.77,13.23,-91.33,-83.67,109.0,0.0,12.33,['7']
-93.261047,44.975399,300,1,5,-95.365,-10.65,6.38,-95.0,-92.5,110.2,4.93,10.5,"['7', '7']"
-93.261047,44.975399,330,1,5,-97.8025,-10.764166666666666,10.714583333333332,-96.45083333333334,-89.17416666666668,111.53083333333332,2.575833333333333,10.75,"['10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '7']"
-93.261047,44.975403,0,1,5,-93.67500000000001,-10.45,15.515,-91.0,-83.33,108.125,0.0,12.67,"['7', '7']"
-93.261047,44.975403,330,1,5,-96.77749999999999,-10.600000000000001,13.532499999999999,-94.6675,-88.125,110.57749999999999,6.0425,11.055,"['10', '10', '10', '10']"
-93.261047,44.975407,0,1,5,-94.01,-10.47,11.27,-94.0,-90.5,108.0,0.0,10.0,['7']
-93.261047,44.975407,330,1,5,-98.655,-10.725000000000001,3.2975,-99.25,-93.3775,115.2,4.245,11.125,"['10', '10']"
-93.261047,44.97541,0,1,5,-100.31444444444443,-10.705555555555556,9.827777777777776,-98.65777777777777,-90.83333333333333,114.23777777777777,4.854444444444444,10.703333333333333,"['10', '10', '10', '10', '10', '10', '10', '7', '7']"
-93.261047,44.97541,90,1,5,-98.66,-10.71,2.95,-98.0,-93.0,113.0,7.43,10.0,['10']
-93.261047,44.97541,150,1,5,-103.1,-10.72,7.35,-102.0,-95.0,119.0,0.44,10.0,['10']
-93.261047,44.97541,270,1,5,-103.05,-10.7,11.69,-101.5,-94.0,117.2,0.43,10.67,['10']
-93.261047,44.97541,330,1,5,-102.47,-10.735,11.622499999999999,-101.75,-95.5,117.0,1.635,10.335,"['10', '10']"
-93.261047,44.975414,0,1,5,-96.61,-10.45,16.35,-92.33,-88.67,106.5,0.0,10.67,['7']
-93.261047,44.975422,270,1,5,-79.3175,-10.370000000000001,21.76,-78.875,-69.375,92.71000000000001,0.0,14.0,"['19', '19', '19', '19']"
