Lon,Lat,GPS Head,PCI1_4_mean,PCI1_5_mean,PCI1_10_mean,PCI1_11_mean,PCI1_12_mean,PCI1_13_mean,PCI1_26_mean,PCI1_28_mean,PCI1_29_mean,PCI1_cell_mean,PCI1_20_mean,PCI1_21_mean,PCI1_27_mean,PCI1_4_max,PCI1_5_max,PCI1_10_max,PCI1_11_max,PCI1_12_max,PCI1_13_max,PCI1_26_max,PCI1_28_max,PCI1_29_max,PCI1_cell_max,PCI1_20_max,PCI1_21_max,PCI1_27_max,PCI1_4_min,PCI1_5_min,PCI1_10_min,PCI1_11_min,PCI1_12_min,PCI1_13_min,PCI1_26_min,PCI1_28_min,PCI1_29_min,PCI1_cell_min,PCI1_20_min,PCI1_21_min,PCI1_27_min,PCI1_4_std,PCI1_5_std,PCI1_10_std,PCI1_11_std,PCI1_12_std,PCI1_13_std,PCI1_26_std,PCI1_28_std,PCI1_29_std,PCI1_cell_std,PCI1_20_std,PCI1_21_std,PCI1_27_std,PCI1_4_count,PCI1_5_count,PCI1_10_count,PCI1_11_count,PCI1_12_count,PCI1_13_count,PCI1_26_count,PCI1_28_count,PCI1_29_count,PCI1_cell_count,PCI1_20_count,PCI1_21_count,PCI1_27_count,run
-93.261063,44.975349,180,-101.74,-92.49,-102.19,-101.41,,,,-105.33500000000001,,-92.49,,-102.24333333333334,,-101.21,-92.07,-102.19,-101.41,,,,-103.27,,-92.07,,-101.28,,-102.27,-92.8,-102.19,-101.41,,,,-107.4,,-92.8,,-102.87,,0.7495331880577419,0.37722672227719917,,,,,,2.920351006300453,,0.37722672227719917,,0.8467782078757833,,2,3,1,1,0,0,0,2,0,3,0,3,0,"['10', '10', '10']"
-93.261063,44.975353,180,-101.805,-94.16999999999999,-101.3,-101.81,,,,,,-94.16999999999999,,,,-101.47,-93.32,-100.72,-101.03,,,,,,-93.32,,,,-102.14,-95.02,-101.88,-102.59,,,,,,-95.02,,,,0.47376154339499305,1.2020815280171278,0.8202438661763928,1.1030865786510158,,,,,,1.2020815280171278,,,,2,2,2,2,0,0,0,0,0,2,0,0,0,"['10', '10']"
-93.261063,44.975357,180,-100.72,-95.18,-102.66,-101.31,-103.73,,,-101.34,,-95.18,,-104.24,,-100.72,-95.08,-102.66,-101.31,-103.73,,,-101.34,,-95.08,,-104.24,,-100.72,-95.28,-102.66,-101.31,-103.73,,,-101.34,,-95.28,,-104.24,,,0.14142135623730648,,,,,,,,0.14142135623730648,,,,1,2,1,1,1,0,0,1,0,2,0,1,0,"['10', '10']"
-93.261063,44.975361,180,-104.386,-95.05166666666666,-108.75,-105.95599999999999,,,,-107.83749999999999,,-95.05166666666666,,-105.9,,-99.5,-93.47,-107.3,-101.37,,,,-102.43,,-93.47,,-105.77,,-110.21,-96.33,-110.2,-111.48,,,,-113.27,,-96.33,,-106.03,,4.843669063839925,1.1190606179589535,2.0506096654409918,4.2744625393141495,,,,4.783815597059179,,1.1190606179589535,,0.18384776310850096,,5,6,2,5,0,0,0,4,0,6,0,2,0,"['10', '10', '10', '10', '10', '10']"
-93.261063,44.975365,30,-109.075,-95.49000000000001,,-112.61666666666667,-107.65,,,,,-95.49000000000001,,-102.56,,-104.97,-94.4,,-108.89,-107.65,,,,,-94.4,,-99.54,,-113.18,-96.25,,-115.43,-107.65,,,,,-96.25,,-104.16,,5.80534667354156,0.9681425514871184,,3.3643028004823474,,,,,,0.9681425514871184,,2.61694478352142,,2,3,0,3,1,0,0,0,0,3,0,3,0,"['19', '19', '7']"
-93.261063,44.975368,30,-109.13199999999999,-95.565,,-107.7875,-113.79,,,,,-95.565,,-103.80833333333334,,-104.76,-92.42,,-104.74,-112.66,,,,,-92.42,,-101.71,,-115.41,-97.01,,-114.87,-114.46,,,,,-97.01,,-105.16,,5.305136190523295,1.711125360691027,,4.785905522120831,0.9842255838983217,,,,,1.711125360691027,,1.4232416051628964,,5,6,0,4,3,0,0,0,0,6,0,6,0,"['19', '19', '19', '7', '7', '7']"
-93.261063,44.975368,150,,-89.19666666666667,-104.78,-101.77666666666666,-101.87,,,,,-89.19666666666667,,-102.09333333333332,,,-88.93,-104.78,-101.55,-101.87,,,,,-88.93,,-101.24,,,-89.57,-104.78,-102.22,-101.87,,,,,-89.57,,-102.64,,,0.3330665599145721,0.0,0.38397048497681924,,,,,,0.3330665599145721,,0.7486877408728861,,0,3,2,3,1,0,0,0,0,3,0,3,0,"['10', '10', '10']"
-93.261063,44.975372,30,-112.05,-95.745,,-113.645,-111.84,,,,,-95.745,,-104.72,,-112.05,-95.7,,-113.38,-111.84,,,,,-95.7,,-104.71,,-112.05,-95.79,,-113.91,-111.84,,,,,-95.79,,-104.73,,,0.06363961030679169,,0.37476659402887097,,,,,,0.06363961030679169,,0.014142135623738184,,1,2,0,2,1,0,0,0,0,2,0,2,0,"['19', '19']"
-93.261063,44.975372,150,-102.72,-89.86,,-103.59,-103.315,,,,,-89.86,,-101.15,,-102.72,-89.48,,-103.59,-103.1,,,,,-89.48,,-101.1,,-102.72,-90.24,,-103.59,-103.53,,,,,-90.24,,-101.2,,,0.5374011537017697,,,0.30405591591022024,,,,,0.5374011537017697,,0.07071067811865576,,1,2,0,1,2,0,0,0,0,2,0,2,0,"['10', '10']"
-93.261063,44.975376,30,-109.255,-95.72999999999999,,-111.075,,,,,,-95.69,,-110.07499999999999,,-108.84,-95.63,,-110.06,,,,,,-95.58,,-109.49,,-109.67,-95.83,,-112.09,,,,,,-95.8,,-110.66,,0.5868986283848282,0.14142135623731653,,1.435426765808692,,,,,,0.15556349186103965,,0.8273149339882668,,2,2,0,2,0,0,0,0,0,2,0,2,0,"['19', '19']"
-93.261063,44.975376,150,-102.82,-90.07,,,-103.58,,,,,-90.07,,-100.84,,-102.82,-90.07,,,-103.58,,,,,-90.07,,-100.84,,-102.82,-90.07,,,-103.58,,,,,-90.07,,-100.84,,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,1,0,1,0,['10']
-93.261063,44.97538,30,-109.42,-95.845,,-108.93,-115.0,,,,,-95.84,,-108.16,,-109.42,-95.68,,-108.82,-115.0,,,,,-95.68,,-106.91,,-109.42,-96.01,,-109.04,-115.0,,,,,-96.0,,-109.41,,,0.23334523779155444,,0.15556349186105473,,,,,,0.22627416997969038,,1.7677669529663689,,1,2,0,2,1,0,0,0,0,2,0,2,0,"['19', '19']"
-93.261063,44.97538,150,-103.705,-92.63,,,-103.69999999999999,,,,,-92.63,,-100.33,,-103.38,-92.51,,,-103.63,,,,,-92.51,,-99.8,,-104.03,-92.75,,,-103.77,,,,,-92.75,,-100.86,,0.4596194077712599,0.16970562748476276,,,0.09899494936612208,,,,,0.16970562748476276,,0.7495331880577419,,2,2,0,0,2,0,0,0,0,2,0,2,0,"['10', '10']"
-93.261063,44.975384,30,-113.68,-96.04,,-108.88,,,,,,-96.04,,-106.09,,-113.68,-96.04,,-108.88,,,,,,-96.04,,-106.09,,-113.68,-96.04,,-108.88,,,,,,-96.04,,-106.09,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,1,0,1,0,['19']
-93.261063,44.975384,150,-103.72,-92.59,,,-103.07,,,,,-92.59,,-101.59,,-103.72,-92.59,,,-103.07,,,,,-92.59,,-101.59,,-103.72,-92.59,,,-103.07,,,,,-92.59,,-101.59,,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,1,0,1,0,['10']
-93.261063,44.975388,150,,-92.38,,,-102.51,,,,-102.67,-92.38,,-101.59,,,-92.38,,,-102.51,,,,-102.67,-92.38,,-101.59,,,-92.38,,,-102.51,,,,-102.67,-92.38,,-101.59,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,1,1,0,1,0,['10']
-93.261063,44.975388,330,-104.34,-89.53,-103.54,,,,,,,-89.53,,-101.21,,-104.34,-89.53,-103.54,,,,,,,-89.53,,-101.21,,-104.34,-89.53,-103.54,,,,,,,-89.53,,-101.21,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,1,0,1,0,['1']
-93.261063,44.975391,330,-104.985,-88.664,-102.48000000000002,,-102.825,,,,,-88.664,,-99.86500000000001,,-104.56,-88.05,-101.23,,-101.9,,,,,-88.05,,-98.48,,-105.41,-89.34,-103.93,,-104.26,,,,,-89.34,,-101.12,,0.6010407640085614,0.5403054691561098,1.0345047124107258,,1.0780692618442225,,,,,0.5403054691561098,,1.109639581125327,,2,5,5,0,4,0,0,0,0,5,0,4,0,"['1', '1', '1', '1', '1']"
-93.261063,44.97541,330,,-101.11666666666667,-110.65666666666668,,-107.81666666666666,,,,,-101.11666666666667,,-108.54,,,-100.33,-109.38,,-107.45,,,,,-100.33,,-108.44,,,-102.06,-112.04,,-108.36,,,,,-102.06,,-108.61,,,0.8755760008893239,1.3332041604095557,,0.4800347209664428,,,,,0.8755760008893239,,0.08888194417315719,,0,3,3,0,3,0,0,0,0,3,0,3,0,"['10', '10', '10']"
-93.261063,44.975414,330,,-102.23,-108.73,,-107.34,,,,,-102.23,,-108.63,,,-102.23,-108.73,,-107.34,,,,,-102.23,,-108.63,,,-102.23,-108.73,,-107.34,,,,,-102.23,,-108.63,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,1,0,1,0,['10']
-93.261063,44.975418,240,,-78.395,-98.265,,-85.765,,,,,-78.395,,-97.31,,,-78.27,-97.73,,-85.76,,,,,-78.27,,-95.23,,,-78.52,-98.8,,-85.77,,,,,-78.52,,-99.39,,,0.1767766952966369,0.756604255869601,,0.007071067811859044,,,,,0.1767766952966369,,2.9415642097360353,,0,2,2,0,2,0,0,0,0,2,0,2,0,"['19', '19']"
-93.261063,44.975418,330,,-96.99000000000001,-107.22333333333334,,-107.42,,,,,-96.98666666666666,,-105.87,,,-93.56,-104.56,,-104.99,,,,,-93.55,,-100.35,,,-100.56,-108.59,,-109.13,,,,,-100.56,,-108.63,,,3.5020993703777155,2.3067798623478044,,2.1618741869035722,,,,,3.506997766371309,,4.7804602288901,,0,3,3,0,3,0,0,0,0,3,0,3,0,"['10', '10', '10']"
-93.261063,44.975422,0,-114.25999999999999,-99.14916666666666,-108.67800000000003,,-106.365,-113.40999999999998,,,,-99.14916666666666,,-110.8125,,-114.12,-97.38,-108.63,,-103.12,-113.02,,,,-97.38,,-109.04,,-114.66,-100.61,-108.7,,-108.54,-113.99,,,,-100.61,,-112.25,,0.2667083300786305,0.8631386524384902,0.0286356421265607,,1.814750170634558,0.5121523210920699,,,,0.8631386524384902,,1.306780394710606,,4,12,5,0,12,3,0,0,0,12,0,12,0,"['10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10']"
-93.261063,44.975422,90,,-100.03,-108.73,,-109.02,,,,,-100.03,,-109.04,,,-100.03,-108.73,,-109.02,,,,,-100.03,,-109.04,,,-100.03,-108.73,,-109.02,,,,,-100.03,,-109.04,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,1,0,1,0,['10']
-93.261063,44.975422,180,,-100.54,-108.84,,-108.93,,,,,-100.54,,-109.04,,,-100.54,-108.84,,-108.93,,,,,-100.54,,-109.04,,,-100.54,-108.84,,-108.93,,,,,-100.54,,-109.04,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,1,0,1,0,['10']
-93.261063,44.975422,240,-100.66,-78.64333333333333,-103.485,,-86.25,,,,,-78.64333333333333,,-103.36333333333333,,-100.66,-78.52,-101.55,,-86.13,,,,,-78.52,,-103.01,,-100.66,-78.73,-105.42,,-86.36,,,,,-78.73,,-103.74,,,0.10969655114603406,2.736503243191942,,0.11532562594671367,,,,,0.10969655114603406,,0.36555893277736434,,1,3,2,0,3,0,0,0,0,3,0,3,0,"['19', '19', '19']"
-93.261063,44.975422,270,,-102.09,-109.41,,-107.84,,,,,-102.09,,-109.04,,,-102.09,-109.41,,-107.84,,,,,-102.09,,-109.04,,,-102.09,-109.41,,-107.84,,,,,-102.09,,-109.04,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,1,0,1,0,['10']
-93.261063,44.975422,330,-110.06333333333333,-97.44562499999998,-107.635,,-106.60000000000001,-116.45,,-109.32,,-97.44375,,-105.61937499999999,,-109.12,-91.66,-104.31,,-101.14,-116.45,,-109.32,,-91.66,,-99.63,,-110.73,-102.83,-111.59,,-109.48,-116.45,,-109.32,,-102.65,,-109.02,,0.8399007877918291,3.4558568040357223,2.1785545666794746,,2.688026360414968,,,,,3.444576171316289,,3.103132758466295,,3,16,12,0,15,1,0,1,0,16,0,16,0,"['10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10']"
-93.261063,44.975426,0,,-99.61666666666666,,,-108.58999999999999,-113.10499999999999,-117.84999999999998,,,-99.61666666666666,,-112.25,,,-99.57,,,-108.41,-112.33,-117.85,,,-99.57,,-112.25,,,-99.7,,,-108.94,-113.88,-117.85,,,-99.7,,-112.25,,,0.07234178138070801,,,0.30315012782448064,1.0960155108391416,0.0,,,0.07234178138070801,,,,0,3,0,0,3,2,3,0,0,3,0,1,0,"['10', '10', '10']"
-93.261063,44.975426,330,-109.51,-97.08999999999999,-106.945,,-107.80333333333334,,,,,-97.08999999999999,,-103.93666666666667,,-109.51,-96.3,-106.52,,-105.73,,,,,-96.3,,-101.59,,-109.51,-98.22,-107.37,,-109.0,,,,,-98.22,,-105.69,,,1.0041414243023756,0.6010407640085664,,1.8026739398275382,,,,,1.0041414243023756,,2.113417453636011,,1,3,2,0,3,0,0,0,0,3,0,3,0,"['10', '10', '10']"
-93.261063,44.97543,0,,-99.57333333333334,,,-107.13,-110.33,-111.67666666666666,,,-99.57333333333334,,,,,-99.16,,,-106.33,-109.99,-111.63,,,-99.16,,,,,-100.05,,,-108.17,-110.74,-111.73,,,-100.05,,,,,0.44836740886613796,,,0.9431860898041278,0.3798683982644506,0.05033222956847412,,,0.44836740886613796,,,,0,3,0,0,3,3,3,0,0,3,0,0,0,"['10', '10', '10']"
-93.261063,44.97543,330,,-95.305,-106.435,,-104.0,,,,,-95.305,,-102.83500000000001,,,-94.83,-106.37,,-103.34,,,,,-94.83,,-102.66,,,-95.78,-106.5,,-104.66,,,,,-95.78,,-103.01,,,0.6717514421272271,0.09192388155424797,,0.9333809511662379,,,,,0.6717514421272271,,0.2474873734153027,,0,2,2,0,2,0,0,0,0,2,0,2,0,"['10', '10']"
-93.261063,44.975433,330,,-92.17,-103.845,,-102.61,,,,,-92.17,,-101.745,,,-91.5,-102.93,,-101.5,,,,,-91.5,,-101.6,,,-92.84,-104.76,,-103.72,,,,,-92.84,,-101.89,,,0.9475230867899761,1.2940054095713758,,1.5697770542341347,,,,,0.9475230867899761,,0.2050609665440982,,0,2,2,0,2,0,0,0,0,2,0,2,0,"['10', '10']"
-93.261063,44.975441,120,-107.53,-95.88,,,-102.88,,,,,-95.88,,-105.62,,-107.53,-95.88,,,-102.88,,,,,-95.88,,-105.62,,-107.53,-95.88,,,-102.88,,,,,-95.88,,-105.62,,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,1,0,1,0,['9']
-93.261063,44.975449,270,-95.48666666666668,-83.9225,,,-93.245,,,-96.99666666666667,,-83.9225,,-93.19,,-94.18,-82.33,,,-92.88,,,-96.15,,-82.33,,-93.18,,-96.3,-85.65,,,-93.63,,,-97.86,,-85.65,,-93.2,,1.1428619047519735,1.8094082826530182,,,0.31096623610932855,,,0.8551218236797223,,1.8094082826530182,,0.014142135623723113,,3,4,0,0,4,0,0,3,0,4,0,2,0,"['7', '7', '7', '7']"
-93.261063,44.975468,0,,-93.315,,,-104.755,,,-106.82499999999999,,-93.315,,-104.285,,,-93.23,,,-104.68,,,-106.52,,-93.23,,-103.77,,,-93.4,,,-104.83,,,-107.13,,-93.4,,-104.8,,,0.12020815280170925,,,0.10606601717798111,,,0.4313351365237886,,0.12020815280170925,,0.7283199846221448,,0,2,0,0,2,0,0,2,0,2,0,2,0,"['7', '7']"
-93.261063,44.975471,0,-108.59,-95.38,,,-104.9,,,-108.54,,-95.38,,,,-108.59,-95.38,,,-104.9,,,-108.54,,-95.38,,,,-108.59,-95.38,,,-104.9,,,-108.54,,-95.38,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,0,1,0,0,0,['7']
-93.261063,44.975471,30,-109.05,-97.17,,-111.4,-101.78,,,,,-97.17,,,,-109.05,-97.17,,-111.4,-101.78,,,,,-97.17,,,,-109.05,-97.17,,-111.4,-101.78,,,,,-97.17,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,1,0,0,0,['7']
-93.261063,44.975471,60,-101.05,-86.998,-99.81666666666666,,-97.188,,,-104.66,,-86.998,,-98.466,,-101.05,-86.52,-99.27,,-95.77,,,-104.66,,-86.52,,-96.07,,-101.05,-87.44,-100.55,,-98.38,,,-104.66,,-87.44,,-99.67,,,0.3505994865940375,0.6601010023726214,,1.1099639633789857,,,,,0.3505994865940375,,1.434043235052558,,1,5,3,0,5,0,0,1,0,5,0,5,0,"['10', '10', '10', '10', '10']"
-93.261063,44.975479,90,,-88.05,,,-94.61,,,-103.78999999999999,,-88.05,,-104.19,,,-87.75,,,-94.23,,,-103.0,,-87.75,,-103.97,,,-88.35,,,-94.99,,,-104.58,,-88.35,,-104.41,,,0.42426406871192446,,,0.5374011537017697,,,1.117228714274749,,0.42426406871192446,,0.3111269837220793,,0,2,0,0,2,0,0,2,0,2,0,2,0,"['17', '17']"
-93.261063,44.975491,210,-103.39000000000001,-94.655,,,-94.5375,,,,,-93.9125,,-103.30250000000001,,-101.93,-94.43,,,-93.83,,,,,-92.84,,-101.97,,-104.29,-95.13,,,-94.91,,,,,-94.66,,-103.92,,1.062575487514485,0.32388269481402915,,,0.49580742229216757,,,,,0.7827036476214947,,0.9129941584332969,,4,4,0,0,4,0,0,0,0,4,0,4,0,"['10', '10', '10', '10']"
-93.261063,44.975494,240,-102.14,-87.13,,,-89.72,,,,,-87.13,,-95.03,-100.93,-102.14,-84.06,,,-86.74,,,,,-84.06,,-95.03,-100.93,-102.14,-90.2,,,-92.7,,,,,-90.2,,-95.03,-100.93,,4.341635636485408,,,4.214356415871829,,,,,4.341635636485408,,,0.0,1,2,0,0,2,0,0,0,0,2,0,1,2,"['10', '10']"
-93.261063,44.975498,240,,-84.66,,-95.98,-86.73,,,,,-84.66,,-95.03,,,-84.66,,-95.98,-86.73,,,,,-84.66,,-95.03,,,-84.66,,-95.98,-86.73,,,,,-84.66,,-95.03,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,0,1,0,['10']
-93.261063,44.975498,270,,-83.13,,-96.01,-86.68,,,,,-83.13,,-95.01,,,-83.13,,-96.01,-86.68,,,,,-83.13,,-95.01,,,-83.13,,-96.01,-86.68,,,,,-83.13,,-95.01,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,0,1,0,['10']
-93.261063,44.97551,240,-90.2425,-77.97,,,-83.3375,,,,,-77.97,,-90.16,,-89.62,-77.41,,,-82.91,,,,,-77.41,,-89.92,,-90.86,-78.45,,,-83.73,,,,,-78.45,,-90.63,,0.6327914348345749,0.5477225575051652,,,0.399113601204804,,,,,0.5477225575051652,,0.3301514803843805,,4,4,0,0,4,0,0,0,0,4,0,4,0,"['10', '10', '10', '10']"
-93.261063,44.97551,300,-96.48,-78.98333333333333,-95.85,,-90.86333333333333,,,,,-78.98333333333333,,-94.74333333333334,,-96.48,-77.89,-95.03,,-90.45,,,,,-77.89,,-94.09,,-96.48,-79.84,-96.67,,-91.34,,,,,-79.84,,-95.55,,,0.996309858093024,1.1596551211459334,,0.4483674088661319,,,,,0.996309858093024,,0.7419793348424994,,1,3,2,0,3,0,0,0,0,3,0,3,0,"['8', '8', '8']"
-93.261063,44.975513,240,-91.26,-77.75,,,-83.84,,,,,-77.75,,-90.55,,-91.26,-77.75,,,-83.84,,,,,-77.75,,-90.55,,-91.26,-77.75,,,-83.84,,,,,-77.75,,-90.55,,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,1,0,1,0,['10']
-93.261063,44.975513,300,-95.11,-79.02,,,-88.7,,,,,-79.02,,-93.77,,-95.11,-79.02,,,-88.7,,,,,-79.02,,-93.77,,-95.11,-79.02,,,-88.7,,,,,-79.02,,-93.77,,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,1,0,1,0,['8']
-93.261063,44.975517,300,,-80.09,,,-87.39,,,-95.64,,-80.09,,-95.16,,,-80.09,,,-87.39,,,-95.64,,-80.09,,-95.16,,,-80.09,,,-87.39,,,-95.64,,-80.09,,-95.16,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,0,1,0,1,0,['9']
-93.261063,44.975521,300,,-81.66,,,-87.355,,,-95.605,,-81.66,,-95.15,,,-81.36,,,-87.34,,,-95.59,,-81.36,,-95.15,,,-81.96,,,-87.37,,,-95.62,,-81.96,,-95.15,,,0.42426406871192446,,,0.02121320343559723,,,0.02121320343559723,,0.42426406871192446,,0.0,,0,2,0,0,2,0,0,2,0,2,0,2,0,"['9', '9']"
-93.261063,44.975525,300,,-81.16999999999999,,,-87.07,,,-95.505,,-81.16999999999999,,-95.13,,,-80.71,,,-86.8,,,-95.22,,-80.71,,-95.13,,,-81.63,,,-87.34,,,-95.79,,-81.63,,-95.13,,,0.6505382386916199,,,0.3818376618407351,,,0.40305086527633227,,0.6505382386916199,,0.0,,0,2,0,0,2,0,0,2,0,2,0,2,0,"['9', '9']"
-93.261063,44.975548,210,,-79.59,,,-85.34,,,-93.0,,-79.59,,-95.21,,,-79.59,,,-85.34,,,-93.0,,-79.59,,-95.21,,,-79.59,,,-85.34,,,-93.0,,-79.59,,-95.21,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,0,1,0,1,0,['7']
-93.261063,44.975552,210,-93.59,-80.7,,,-84.91333333333334,,,-93.61,,-80.7,,-96.4,,-93.59,-80.13,,,-84.75,,,-93.19,,-80.13,,-95.99,,-93.59,-81.27,,,-85.16,,,-93.91,,-81.27,,-96.81,,,0.5700000000000021,,,0.2173323108360456,,,0.3746998799039016,,0.5700000000000021,,0.5798275605729792,,1,3,0,0,3,0,0,3,0,3,0,2,0,"['7', '7', '7']"
-93.261063,44.975552,240,-94.62,-81.62,,,-85.506,,,-94.15,,-81.626,,,,-93.49,-81.18,,,-85.04,,,-93.59,,-81.18,,,,-95.51,-81.92,,,-86.05,,,-95.53,,-81.92,,,,0.7538567503180003,0.2965636525267343,,,0.35934662931492173,,,0.8469946871143842,,0.29661422757514155,,,,5,5,0,0,5,0,0,5,0,5,0,0,0,"['7', '7', '7', '7', '7']"
-93.261063,44.975559,120,,-90.4625,-102.28999999999999,-108.36,-93.13250000000001,,,,,-90.0025,,-103.1975,,,-84.69,-102.22,-108.34,-91.13,,,,,-84.69,,-101.54,,,-96.09,-102.36,-108.38,-95.09,,,,,-95.08,,-104.82,,,6.386263252742822,0.09899494936611203,0.028284271247456274,2.25492608895872,,,,,5.854869056321129,,1.8623350038772908,,0,4,2,2,4,0,0,0,0,4,0,4,0,"['8', '8', '6', '6']"
-93.261063,44.975563,120,,-87.81666666666666,-102.86,-108.67,-91.74000000000001,,,-101.23,,-87.56333333333333,,-103.04,,,-83.55,-102.86,-108.67,-89.29,,,-101.23,,-83.55,,-101.98,,,-95.74,-102.86,-108.67,-95.19,,,-101.23,,-94.98,,-104.95,,,6.868583065912019,,,3.0744918279286404,,,,,6.43025919643473,,1.6574377816376669,,0,3,1,1,3,0,0,1,0,3,0,3,0,"['8', '8', '6']"
-93.261063,44.975567,120,,-94.65,,-109.3,-96.56,,,-106.43,,-94.66,,,,,-94.65,,-109.3,-96.56,,,-106.43,,-94.66,,,,,-94.65,,-109.3,-96.56,,,-106.43,,-94.66,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,0,1,0,0,0,['1']
-93.261063,44.975574,30,-108.4,-98.26,,,-97.64,,,-110.7,,-96.67,,,,-108.4,-98.26,,,-97.64,,,-110.7,,-96.67,,,,-108.4,-98.26,,,-97.64,,,-110.7,,-96.67,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,0,1,0,0,0,['7']
-93.261063,44.975578,30,-110.455,-101.1,,,-102.285,-111.8,,-110.65,,-100.695,,,,-110.19,-100.76,,,-101.48,-111.8,,-110.65,,-100.05,,,,-110.72,-101.44,,,-103.09,-111.8,,-110.65,,-101.34,,,,0.37476659402887097,0.4808326112068521,,,1.1384419177103462,,,,,0.9121677477306558,,,,2,2,0,0,2,1,0,1,0,2,0,0,0,"['7', '7']"
-93.261063,44.975616,330,,-82.92,-99.88,,-85.85,,,-95.16,,-82.92,,,,,-82.92,-99.88,,-85.85,,,-95.16,,-82.92,,,,,-82.92,-99.88,,-85.85,,,-95.16,,-82.92,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,1,0,1,0,0,0,['7']
-93.261063,44.97562,330,-100.60249999999999,-81.5225,-99.52000000000001,,-84.375,,,-94.1375,,-81.5225,,,,-99.77,-80.05,-98.87,,-83.49,,,-93.08,,-80.05,,,,-101.28,-83.17,-99.98,,-85.88,,,-95.75,,-83.17,,,,0.6819762947981938,1.2176528944771479,0.4790963716553592,,0.803794572192245,,,0.9496127030080671,,1.2176528944771479,,,,4,8,4,0,8,0,0,8,0,8,0,0,0,"['7', '7', '7', '7', '7', '7', '7', '7']"
-93.261063,44.975624,300,-100.47,-80.27,,,-82.8,,,-93.13,,-80.27,,,,-100.47,-80.27,,,-82.8,,,-93.13,,-80.27,,,,-100.47,-80.27,,,-82.8,,,-93.13,,-80.27,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,0,1,0,0,0,['7']
-93.261063,44.975624,330,,-80.81,-100.1,,-83.38,,,-93.54,,-80.81,,,,,-80.81,-100.1,,-83.38,,,-93.54,,-80.81,,,,,-80.81,-100.1,,-83.38,,,-93.54,,-80.81,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,1,0,1,0,0,0,['7']
-93.261063,44.975628,120,-117.55,-102.68,,,-105.91,,,-115.52,,-102.68,,,,-117.55,-102.68,,,-105.91,,,-115.52,,-102.68,,,,-117.55,-102.68,,,-105.91,,,-115.52,,-102.68,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,0,1,0,0,0,['9']
-93.261063,44.975632,120,-116.9575,-102.36749999999999,,,-106.19999999999999,,,-116.0575,,-102.35000000000001,,,,-116.76,-101.66,,,-105.13,,,-115.55,,-101.65,,,,-117.2,-102.95,,,-107.52,,,-116.67,,-102.94,,,,0.19155068954892365,0.5331275644721464,,,0.9978309810116462,,,0.49955813809138905,,0.5317267468665948,,,,4,4,0,0,4,0,0,4,0,4,0,0,0,"['9', '9', '9', '9']"
-93.261055,44.975235,60,,,-95.795,,,-94.7,-98.2,,-96.16499999999999,-94.68,,,,,,-95.75,,,-94.59,-97.09,,-95.63,-94.52,,,,,,-95.84,,,-94.81,-99.31,,-96.7,-94.84,,,,,,0.06363961030679169,,,0.15556349186103965,1.5697770542341347,,0.7566042558696161,0.2262741699796954,,,,0,0,2,0,0,2,2,0,2,2,0,0,0,"['8', '8']"
-93.261055,44.975273,330,,,-98.08,,-95.0,-95.8,,-95.65,,-94.16,,,,,,-98.08,,-95.0,-95.8,,-95.65,,-94.16,,,,,,-98.08,,-95.0,-95.8,,-95.65,,-94.16,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,1,0,1,0,0,0,['8']
-93.261055,44.975277,330,,,-99.13,,-97.27,-96.19,,,-102.13,-95.68,,,,,,-99.13,,-97.27,-96.19,,,-102.13,-95.68,,,,,,-99.13,,-97.27,-96.19,,,-102.13,-95.68,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,0,1,1,0,0,0,['8']
