Lon,Lat,GPS Head,PCI12866_mean,PCI16266_mean,PCI20266_mean,PCI22466_mean,PCI28866_mean,PCI12813_mean,PCI16213_mean,PCI20213_mean,PCI22413_mean,PCI28813_mean,PCI12866_max,PCI16266_max,PCI20266_max,PCI22466_max,PCI28866_max,run_max,PCI12813_max,PCI16213_max,PCI20213_max,PCI22413_max,PCI28813_max,PCI12866_min,PCI16266_min,PCI20266_min,PCI22466_min,PCI28866_min,run_min,PCI12813_min,PCI16213_min,PCI20213_min,PCI22413_min,PCI28813_min,PCI12866_std,PCI16266_std,PCI20266_std,PCI22466_std,PCI28866_std,PCI12813_std,PCI16213_std,PCI20213_std,PCI22413_std,PCI28813_std,PCI12866_count,PCI16266_count,PCI20266_count,PCI22466_count,PCI28866_count,run_count,PCI12813_count,PCI16213_count,PCI20213_count,PCI22413_count,PCI28813_count,run
-93.261177,44.975491,300,-80.42,,-80.69,-70.47,-76.91,,,,,,-78.56,,-79.38,-69.08,-75.38,9,,,,,,-83.31,,-83.81,-72.22,-78.63,9,,,,,,2.0976335873232665,,2.090183405030928,1.1856924840221763,1.5901572249309173,,,,,,4,0,4,7,4,7,0,0,0,0,0,"['9', '9', '9', '9', '9', '9', '9']"
-93.261177,44.975491,330,,,-83.55,-74.728,-74.7025,,,,,,,,-82.25,-74.5,-73.56,1,,,,,,,,-85.38,-74.91,-76.31,1,,,,,,,,1.4008806753848313,0.1541752249876698,1.3727921668385659,,,,,,0,0,4,5,4,5,0,0,0,0,0,"['1', '1', '1', '1', '1']"
-93.261177,44.975494,60,,,,,,,,,,-71.695,,,,,,7,,,,,-71.19,,,,,,7,,,,,-72.2,,,,,,,,,,0.7141778489984216,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.261177,44.975498,240,,,,,,,,,,-77.02285714285713,,,,,,7,,,,,-75.76,,,,,,7,,,,,-78.15,,,,,,,,,,0.7981585950531058,0,0,0,0,0,7,0,0,0,0,7,"['7', '7', '7', '7', '7', '7', '7']"
-93.261177,44.975517,150,,,,,,,,,,-77.48666666666666,,,,,,9,,,,,-77.22,,,,,,9,,,,,-77.96,,,,,,,,,,0.41101500378128586,0,0,0,0,0,3,0,0,0,0,3,"['9', '9', '9']"
-93.261177,44.975521,150,,,,,,,,,,-78.41,,,,,,9,,,,,-77.92,,,,,,9,,,,,-78.94,,,,,,,,,,0.4477722635447659,0,0,0,0,0,5,0,0,0,0,5,"['9', '9', '9', '9', '9']"
-93.261177,44.975529,240,-80.7825,-79.954,,-78.2675,-80.4375,,,,,,-79.31,-79.39,,-77.25,-79.06,2,,,,,,-82.44,-80.45,,-79.56,-82.0,2,,,,,,1.4944201774155286,0.4095485319226517,,0.9778675779470372,1.2633915993599665,,,,,,4,5,0,4,4,5,0,0,0,0,0,"['2', '2', '2', '2', '2']"
-93.261177,44.975533,240,-82.535,-78.86666666666666,,-79.875,-81.345,,,,,,-82.19,-78.67,,-79.06,-80.56,2,,,,,,-82.88,-79.03,,-80.69,-82.13,2,,,,,,0.4879036790187162,0.18230011885166847,,1.1525840533340692,1.1101576464628748,,,,,,2,3,0,2,2,3,0,0,0,0,0,"['2', '2', '2']"
-93.261177,44.975536,240,-82.75,-80.535,,-83.94,-81.75,,,,,,-82.75,-80.3,,-83.94,-81.75,2,,,,,,-82.75,-80.77,,-83.94,-81.75,2,,,,,,,0.33234018715767655,,,,,,,,,1,2,0,1,1,2,0,0,0,0,0,"['2', '2']"
-93.261177,44.97554,240,-83.64833333333333,-79.69142857142856,-82.67833333333333,-76.61666666666666,-80.41666666666667,,,,,,-80.81,-78.08,-79.5,-73.81,-75.81,2,,,,,,-85.88,-80.78,-84.31,-81.38,-83.13,2,,,,,,1.9063201899645978,1.1096309982967165,1.7729231981861655,2.7648628657976237,2.56601376977339,,,,,,6,7,6,6,6,7,0,0,0,0,0,"['2', '2', '2', '2', '2', '2', '2']"
-93.261177,44.975571,270,-79.16,,-87.75,-81.94,-84.56,,,,,,-79.16,,-87.75,-81.94,-84.56,18,,,,,,-79.16,,-87.75,-81.94,-84.56,18,,,,,,,,,,,,,,,,1,0,1,1,1,1,0,0,0,0,0,['18']
-93.261177,44.975574,150,,,,,,,,,,-79.28,,,,,,1,,,,,-79.28,,,,,,1,,,,,-79.28,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['1']
-93.261177,44.975574,270,-78.32,,-86.81,-83.19,-85.31,,,,,,-78.28,,-86.81,-83.19,-85.31,18,,,,,,-78.36,,-86.81,-83.19,-85.31,18,,,,,,0.05656854249491757,,,,,,,,,,2,0,1,1,1,2,0,0,0,0,0,"['18', '18']"
-93.261177,44.975578,150,,,,,,,,,,-78.92,,,,,,1,,,,,-77.84,,,,,,1,,,,,-79.74,,,,,,,,,,0.6780855403265843,0,0,0,0,0,6,0,0,0,0,6,"['1', '1', '1', '1', '1', '1']"
-93.261177,44.975578,300,,,,,,,,,,-75.62333333333333,,,,,,8,,,,,-74.88,,,,,,8,,,,,-76.0,,,,,,,,,,0.6437649674635365,0,0,0,0,0,3,0,0,0,0,3,"['8', '8', '8']"
-93.261177,44.975582,300,,,,,,,,,,-75.69,,,,,,8,,,,,-75.69,,,,,,8,,,,,-75.69,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['8']
-93.261177,44.975586,150,,,,,,,,,,-76.38,,,,,,10,,,,,-75.9,,,,,,10,,,,,-76.78,,,,,,,,,,0.44542114902639895,0,0,0,0,0,3,0,0,0,0,3,"['10', '10', '10']"
-93.261177,44.97559,120,,,,,,,,,,-71.69,,,,,,6,,,,,-71.38,,,,,,6,,,,,-72.0,,,,,,,,,,0.4384062043356627,0,0,0,0,0,2,0,0,0,0,2,"['6', '6']"
-93.261177,44.97559,150,,,,,,,,,,-76.23500000000001,,,,,,10,,,,,-76.12,,,,,,10,,,,,-76.5,,,,,,,,,,0.17785762095938867,0,0,0,0,0,4,0,0,0,0,4,"['10', '10', '10', '10']"
-93.261177,44.97559,210,,,,,,,,,,-77.49999999999999,,,,,,7,,,,,-77.22,,,,,,7,,,,,-78.14,,,,,,,,,,0.3854867053479281,0,0,0,0,0,5,0,0,0,0,5,"['7', '7', '7', '7', '7']"
-93.261177,44.975594,150,,,,,,,,,,-75.15666666666665,,,,,,10,,,,,-74.61,,,,,,10,,,,,-75.77,,,,,,,,,,0.5828664798505184,0,0,0,0,0,3,0,0,0,0,3,"['10', '10', '10']"
-93.261177,44.975594,210,,,,,,,,,,-77.855,,,,,,7,,,,,-77.81,,,,,,7,,,,,-77.9,,,,,,,,,,0.06363961030679169,0,0,0,0,0,2,0,0,0,0,2,"['7', '7']"
-93.261177,44.975597,150,,,,,,,,,,-74.48,,,,,,10,,,,,-74.05,,,,,,10,,,,,-74.85,,,,,,,,,,0.4033608806019692,0,0,0,0,0,3,0,0,0,0,3,"['10', '10', '10']"
-93.261177,44.975601,120,,,,-76.405,,,,,,,,,,-76.06,,1,,,,,,,,,-76.75,,1,,,,,,,,,0.4879036790187162,,,,,,,0,0,0,2,0,2,0,0,0,0,0,"['1', '1']"
-93.261177,44.975601,150,,,,,,,,,,-74.27133333333335,,,,,,10,,,,,-73.38,,,,,,10,,,,,-75.26,,,,,,,,,,0.587097785316729,0,0,0,0,0,15,0,0,0,0,15,"['10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10']"
-93.261177,44.975601,300,,,,,,,,,,-76.35,,,,,,9,,,,,-75.39,,,,,,9,,,,,-76.86,,,,,,,,,,0.522653486228367,0,0,0,0,0,7,0,0,0,0,7,"['9', '9', '9', '9', '9', '9', '9']"
-93.261177,44.975632,120,,,,,,,,,,-79.43333333333332,,,,,,17,,,,,-78.55,,,,,,17,,,,,-79.86,,,,,,,,,,0.46405459448934605,0,0,0,0,0,6,0,0,0,0,6,"['17', '17', '17', '17', '17', '17']"
-93.261177,44.975636,120,,,,,,,,,,-77.995,,,,,,8,,,,,-77.28,,,,,,8,,,,,-78.71,,,,,,,,,,1.0111626970967527,0,0,0,0,0,2,0,0,0,0,2,"['8', '8']"
-93.261177,44.975639,120,,,,,,,,,,-77.046,,,,,,8,,,,,-76.81,,,,,,8,,,,,-77.46,,,,,,,,,,0.24704250646396245,0,0,0,0,0,5,0,0,0,0,5,"['8', '8', '8', '8', '8']"
-93.261177,44.975651,270,,,,,,,,,,-74.20142857142856,,,,,,17,,,,,-72.93,,,,,,17,,,,,-75.54,,,,,,,,,,1.0767764944720977,0,0,0,0,0,7,0,0,0,0,7,"['17', '17', '17', '17', '17', '17', '17']"
-93.261177,44.975681,300,,,,,,,,,,-76.69,,,,,,10,,,,,-76.69,,,,,,10,,,,,-76.69,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['10']
-93.261177,44.975681,330,,,,,,,,,,-77.31,,,,,,10,,,,,-77.31,,,,,,10,,,,,-77.31,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['10']
-93.261177,44.975708,120,,,,,,,,,,-77.56,,,,,,9,,,,,-77.56,,,,,,9,,,,,-77.56,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['9']
-93.261177,44.975712,120,,,,,,,,,,-79.06,,,,,,9,,,,,-79.06,,,,,,9,,,,,-79.06,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['9']
-93.261177,44.975758,300,,,,,,,,,,-79.725,,,,,,1,,,,,-79.63,,,,,,1,,,,,-79.82,,,,,,,,,,0.13435028842544242,0,0,0,0,0,2,0,0,0,0,2,"['1', '1']"
-93.261177,44.975761,300,,,,,,,,,,-77.81866666666664,,,,,,1,,,,,-75.94,,,,,,1,,,,,-78.8,,,,,,,,,,0.8070392685318274,0,0,0,0,0,15,0,0,0,0,15,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1']"
-93.261169,44.974998,120,,,,,,,,,,-60.46142857142858,,,,,,8,,,,,-58.85,,,,,,8,,,,,-62.69,,,,,,,,,,1.3296544484868786,0,0,0,0,0,7,0,0,0,0,7,"['8', '8', '8', '8', '8', '8', '8']"
-93.261169,44.975002,120,,,,,,,,,,-61.10999999999999,,,,,,8,,,,,-60.33,,,,,,8,,,,,-61.59,,,,,,,,,,0.6814690014960343,0,0,0,0,0,3,0,0,0,0,3,"['8', '8', '8']"
-93.261169,44.97504,60,,-78.065,-83.78,-69.586,-84.255,,,,,,,-77.13,-79.81,-69.02,-82.88,5,,,,,,,-79.0,-87.75,-70.07,-85.63,5,,,,,,,1.3222896808188471,5.614427842621185,0.3920204076320493,1.9445436482630056,,,,,,0,2,2,5,2,5,0,0,0,0,0,"['5', '5', '5', '5', '5']"
-93.261169,44.975044,60,,-78.91,-84.935,-71.58,-84.685,,,,,,,-78.44,-84.56,-71.37,-84.06,5,,,,,,,-79.38,-85.31,-71.91,-85.31,5,,,,,,,0.6646803743153531,0.5303300858899106,0.2893095228297849,0.8838834764831844,,,,,,0,2,2,3,2,3,0,0,0,0,0,"['5', '5', '5']"
-93.261169,44.97506,0,-75.426,,,-76.2325,-73.864,,,,,,-74.94,,,-72.38,-69.81,5,,,,,,-75.81,,,-80.71,-76.63,5,,,,,,0.34238866803678214,,,3.456256232234114,3.5335081717749,,,,,,5,0,0,8,5,8,0,0,0,0,0,"['5', '5', '5', '5', '5', '5', '5', '5']"
-93.261169,44.97506,300,,,,,,,,,,-69.298,,,,,,8,,,,,-68.19,,,,,,8,,,,,-71.25,,,,,,,,,,1.269633805473057,0,0,0,0,0,5,0,0,0,0,5,"['8', '8', '8', '8', '8']"
-93.261169,44.975063,0,-75.13,,,-71.515,-69.88,,,,,,-75.13,,,-71.19,-69.88,5,,,,,,-75.13,,,-71.84,-69.88,5,,,,,,,,,0.4596194077712599,,,,,,,1,0,0,2,1,2,0,0,0,0,0,"['5', '5']"
-93.261169,44.975067,0,-75.905,,,-71.27333333333333,-69.53,,,,,,-75.75,,,-71.09,-69.5,5,,,,,,-76.06,,,-71.56,-69.56,5,,,,,,0.21920310216783134,,,0.25146238950056915,0.04242640687119446,,,,,,2,0,0,3,2,3,0,0,0,0,0,"['5', '5', '5']"
-93.261169,44.975071,0,-75.66285714285712,,,-72.9624,-71.74214285714287,,,,,,-74.44,,,-70.93,-69.25,5,,,,,,-76.5,,,-78.21,-77.25,5,,,,,,0.6485418979577078,,,2.7006438738444065,3.3028197243973416,,,,,,14,0,0,25,14,25,0,0,0,0,0,"['5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5', '5']"
-93.261169,44.975075,0,-76.03,,,-71.32,-69.94,,,,,,-75.81,,,-71.19,-69.69,5,,,,,,-76.25,,,-71.51,-70.19,5,,,,,,0.3111269837220793,,,0.1390443574307607,0.3535533905932738,,,,,,2,0,0,4,2,4,0,0,0,0,0,"['5', '5', '5', '5']"
-93.261169,44.975079,0,-75.84,,,-71.34299999999999,-69.938,,,,,,-75.13,,,-70.19,-69.31,5,,,,,,-77.44,,,-72.39,-70.44,5,,,,,,0.926903446967373,,,0.7323334091943523,0.43274703927352176,,,,,,5,0,0,10,5,10,0,0,0,0,0,"['5', '5', '5', '5', '5', '5', '5', '5', '5', '5']"
-93.261169,44.975136,180,-81.63,-77.0,,-71.19333333333333,-67.38,,,,,,-81.63,-77.0,,-70.59,-67.38,2,,,,,,-81.63,-77.0,,-71.55,-67.38,2,,,,,,,,,0.5253887449625609,,,,,,,1,1,0,3,1,3,0,0,0,0,0,"['2', '2', '2']"
-93.261169,44.97514,180,-79.678,-77.474,,-68.9688888888889,-71.654,,,,,,-78.94,-75.81,,-65.34,-69.13,2,,,,,,-80.13,-79.25,,-71.92,-73.94,2,,,,,,0.4623526792395593,1.5734929297585032,,2.1408377124647036,1.931600372747946,,,,,,5,5,0,9,5,9,0,0,0,0,0,"['2', '2', '2', '2', '2', '2', '2', '2', '2']"
-93.261169,44.97514,210,-80.60333333333334,-78.14666666666666,,-70.32333333333332,-73.31333333333333,,,,,,-78.56,-74.75,,-68.34,-67.69,2,,,,,,-84.69,-80.94,,-73.36,-77.06,2,,,,,,3.5391571501324046,3.1387948855147143,,2.2703802911994013,4.958894366018836,,,,,,3,3,0,6,3,6,0,0,0,0,0,"['2', '2', '2', '2', '2', '2']"
-93.261169,44.975143,210,-78.69,-76.595,,-69.36666666666667,-69.095,,,,,,-78.44,-76.31,,-68.73,-67.63,2,,,,,,-78.94,-76.88,,-69.93,-70.56,2,,,,,,0.3535533905932738,0.4030508652763273,,0.6033517492585372,2.071822868876589,,,,,,2,2,0,3,2,3,0,0,0,0,0,"['2', '2', '2']"
-93.261169,44.975197,210,-85.56,,,-74.9,-82.44,,,,,,-85.56,,,-74.9,-82.44,4,,,,,,-85.56,,,-74.9,-82.44,4,,,,,,,,,,,,,,,,1,0,0,1,1,1,0,0,0,0,0,['4']
-93.261169,44.975201,210,-83.63,,,-75.89500000000001,-83.06,,,,,,-83.63,,,-75.03,-83.06,4,,,,,,-83.63,,,-76.76,-83.06,4,,,,,,,,,1.2232947314527352,,,,,,,1,0,0,2,1,2,0,0,0,0,0,"['4', '4']"
-93.261169,44.975204,210,-85.31,,,-74.85499999999999,-83.44,,,,,,-85.31,,,-73.89,-83.44,4,,,,,,-85.31,,,-75.82,-83.44,4,,,,,,,,,1.3647160876900366,,,,,,,1,0,0,2,1,2,0,0,0,0,0,"['4', '4']"
-93.261169,44.975208,210,,,,-74.27,-81.56,,,,,,,,,-73.96,-81.56,4,,,,,,,,,-74.58,-81.56,4,,,,,,,,,0.4384062043356627,,,,,,,0,0,0,2,1,2,0,0,0,0,0,"['4', '4']"
-93.261169,44.975212,210,,,-83.25,-75.88999999999999,-81.5,,,,,,,,-83.25,-75.32,-81.5,4,,,,,,,,-83.25,-76.46,-81.5,4,,,,,,,,,0.8061017305526595,,,,,,,0,0,1,2,1,2,0,0,0,0,0,"['4', '4']"
-93.261169,44.975216,240,-87.25,,-86.38,-77.12,-84.25,,,,,,-87.25,,-86.38,-76.35,-84.25,4,,,,,,-87.25,,-86.38,-77.89,-84.25,4,,,,,,,,,1.0889444430272825,,,,,,,1,0,1,2,1,2,0,0,0,0,0,"['4', '4']"
-93.261169,44.97522,240,-87.13,,-83.31,-75.255,-82.06,,,,,,-87.13,,-83.31,-74.56,-82.06,4,,,,,,-87.13,,-83.31,-75.95,-82.06,4,,,,,,,,,0.9828784258493065,,,,,,,1,0,1,2,1,2,0,0,0,0,0,"['4', '4']"
-93.261169,44.975224,240,,,,-73.99,,,,,,,,,,-73.99,,4,,,,,,,,,-73.99,,4,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,['4']
-93.261169,44.975246,120,,,,,,,,,,-73.56,,,,,,8,,,,,-73.56,,,,,,8,,,,,-73.56,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['8']
-93.261169,44.97525,120,,,,,,,,,,-74.595,,,,,,8,,,,,-73.94,,,,,,8,,,,,-75.25,,,,,,,,,,0.9263098833543789,0,0,0,0,0,2,0,0,0,0,2,"['8', '8']"
-93.261169,44.975269,270,-80.97,,-82.435,-72.44333333333333,-67.095,,,,,,-77.94,,-77.81,-71.31,-65.81,11,,,,,,-84.0,,-87.06,-73.06,-68.38,11,,,,,,4.285067093990479,,6.540737725975565,0.9827681991870317,1.8172644276494223,,,,,,2,0,2,3,2,3,0,0,0,0,0,"['11', '11', '11']"
-93.261169,44.975281,90,,,,-63.8525,-72.6725,,,,,,,,,-63.19,-71.41,6,,,,,,,,,-64.56,-76.12,6,,,,,,,,,0.5714528268661683,2.2997445510317056,,,,,,0,0,0,4,4,4,0,0,0,0,0,"['6', '6', '6', '6']"
-93.261169,44.975327,210,,,,-71.5,,,,,,,,,,-71.5,,19,,,,,,,,,-71.5,,19,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,['19']
-93.261169,44.97533,180,,,,,,,,,,-76.76333333333334,,,,,,10,,,,,-76.13,,,,,,10,,,,,-77.13,,,,,,,,,,0.5507570547286137,0,0,0,0,0,3,0,0,0,0,3,"['10', '10', '10']"
-93.261169,44.97533,210,,,,-75.44,,,,,,,,,,-75.44,,19,,,,,,,,,-75.44,,19,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,['19']
-93.261169,44.975334,180,,,,,,,,,,-76.97,,,,,,10,,,,,-76.31,,,,,,10,,,,,-77.5,,,,,,,,,,0.6055575942881055,0,0,0,0,0,3,0,0,0,0,3,"['10', '10', '10']"
-93.261169,44.975334,210,-81.75,,-89.88,-72.81,-80.81,,,,,,-81.75,,-89.88,-72.81,-80.81,19,,,,,,-81.75,,-89.88,-72.81,-80.81,19,,,,,,,,,,,,,,,,1,0,1,1,1,1,0,0,0,0,0,['19']
-93.261169,44.975342,90,,-80.67166666666667,,-73.80833333333334,-78.30000000000001,,,,,,,-76.75,,-72.19,-76.1,1,,,,,,,-82.31,,-75.94,-81.06,1,,,,,,,2.0111431243615336,,1.4736677599332424,1.7476760078948879,,,,,,0,6,0,6,8,8,0,0,0,0,0,"['1', '1', '1', '1', '1', '1', '1', '1']"
-93.261169,44.975342,150,,,,,,,,-83.535,,-77.10111111111111,,,,,,11,,,-79.88,,-76.16,,,,,,11,,,-87.38,,-77.99,,,,,,,,3.380636034831314,,0.6341420275546389,0,0,0,0,0,9,0,0,4,0,9,"['11', '11', '11', '11', '11', '11', '11', '11', '11']"
-93.261169,44.975346,150,,,,,,,,-85.095,,-78.87666666666667,,,,,,11,,,-84.88,,-77.98,,,,,,11,,,-85.31,,-79.58,,,,,,,,0.30405591591022024,,0.8173330614463862,0,0,0,0,0,3,0,0,2,0,3,"['11', '11', '11']"
-93.261169,44.975349,150,,,,,,,,-87.785,,-77.5311111111111,,,,,,11,,,-87.63,,-74.91,,,,,,11,,,-87.94,,-80.33,,,,,,,,0.21920310216783134,,2.1519609920049914,0,0,0,0,0,9,0,0,2,0,9,"['11', '11', '11', '11', '11', '11', '11', '11', '11']"
-93.261169,44.975361,30,,-76.63,-89.94,-73.66666666666667,-86.81,,,,,,,-76.63,-89.94,-72.25,-86.81,19,,,,,,,-76.63,-89.94,-75.5,-86.81,19,,,,,,,,,1.6645820296198464,,,,,,,0,1,1,3,1,3,0,0,0,0,0,"['19', '19', '19']"
-93.261169,44.975365,30,,,,-74.25,,,,,,,,,,-74.25,,19,,,,,,,,,-74.25,,19,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,['19']
-93.261169,44.975365,180,,,,,,,,,,-76.98,,,,,,10,,,,,-76.93,,,,,,10,,,,,-77.06,,,,,,,,,,0.06999999999999419,0,0,0,0,0,3,0,0,0,0,3,"['10', '10', '10']"
-93.261169,44.975365,300,-79.06,,,-77.69,-71.815,,,,,,-79.06,,,-77.69,-71.73,6,,,,,,-79.06,,,-77.69,-71.9,6,,,,,,,,,,0.12020815280170925,,,,,,1,0,0,1,2,2,0,0,0,0,0,"['6', '6']"
-93.261169,44.975368,30,,-76.19,-84.56,-77.19749999999999,-82.69,,,,,,,-76.19,-84.56,-75.63,-82.69,19,,,,,,,-76.19,-84.56,-79.13,-82.69,19,,,,,,,,,1.5187138198708403,,,,,,,0,1,1,4,1,4,0,0,0,0,0,"['19', '19', '19', '19']"
-93.261169,44.975368,60,,-76.16499999999999,-85.955,-78.4225,-84.145,,,,,,,-74.09,-84.75,-75.88,-82.88,19,,,,,,,-78.0,-86.63,-79.56,-85.69,19,,,,,,,1.607244017980259,0.8573019693589102,1.707598215818543,1.2659252215935444,,,,,,0,4,4,4,4,4,0,0,0,0,0,"['19', '19', '19', '19']"
-93.261169,44.975368,180,,,,,,,,,,-77.34,,,,,,10,,,,,-76.9,,,,,,10,,,,,-77.69,,,,,,,,,,0.33990194664539186,0,0,0,0,0,4,0,0,0,0,4,"['10', '10', '10', '10']"
-93.261169,44.975368,300,-84.71,,-82.06,-81.25,-71.264,,,,,,-81.75,,-82.06,-80.31,-70.79,6,,,,,,-86.44,,-82.06,-82.63,-72.13,6,,,,,,2.575597018168797,,,1.220983210367772,0.5685771715431363,,,,,,3,0,1,3,5,5,0,0,0,0,0,"['6', '6', '6', '6', '6']"
-93.261169,44.975368,330,-81.2375,-79.485,-81.22,-78.22200000000001,-69.84714285714287,,,,,,-78.81,-78.0,-79.0,-75.06,-68.23,1,,,,,,-83.88,-81.19,-83.75,-82.19,-70.53,1,,,,,,2.3111090411315494,1.343837787830063,2.2727223030248704,2.7051746708854103,0.7872465578566422,,,,,,4,4,4,5,7,8,0,0,0,0,0,"['1', '1', '1', '1', '1', '1', '1', '1']"
-93.261169,44.975372,180,,,,,,,,,,-77.88,,,,,,10,,,,,-77.88,,,,,,10,,,,,-77.88,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['10']
-93.261169,44.975372,300,-83.56,-80.19,-87.25,-81.25,-71.16,,,,,,-83.56,-80.19,-87.25,-81.25,-70.66,6,,,,,,-83.56,-80.19,-87.25,-81.25,-71.61,6,,,,,,,,,,0.47696960070847405,,,,,,1,1,1,1,3,3,0,0,0,0,0,"['6', '6', '6']"
-93.261169,44.975372,330,-80.455,-80.52,-80.925,-76.16,-69.56666666666666,,,,,,-79.44,-78.91,-78.63,-75.63,-69.38,1,,,,,,-81.47,-82.13,-83.22,-76.69,-69.9,1,,,,,,1.435426765808692,2.276883835420682,3.2456201256462553,0.7495331880577419,0.2893671255228128,,,,,,2,2,2,2,3,3,0,0,0,0,0,"['1', '1', '1']"
-93.261169,44.97538,30,,-82.94,,-78.72,-71.86,,,,,,,-81.5,,-76.38,-69.05,7,,,,,,,-84.38,,-80.56,-73.27,7,,,,,,,1.303763782285731,,1.7528453059716,1.2947365975915184,,,,,,0,4,0,4,8,8,0,0,0,0,0,"['7', '7', '7', '7', '7', '7', '7', '7']"
-93.261169,44.975384,30,,,,-72.31,-71.445,,,,,,,,,-72.31,-69.72,7,,,,,,,,,-72.31,-73.17,7,,,,,,,,,,2.439518395093596,,,,,,0,0,0,1,2,2,0,0,0,0,0,"['7', '7']"
-93.261169,44.975388,30,,,,-81.5,-74.5,,,,,,,,,-81.5,-74.5,7,,,,,,,,,-81.5,-74.5,7,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0,0,0,['7']
-93.261169,44.975388,180,,,,,,,,,,-79.44,,,,,,10,,,,,-79.44,,,,,,10,,,,,-79.44,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['10']
-93.261169,44.975388,330,-80.5,-82.5,-80.78999999999999,-88.345,-87.41,,,,,,-80.0,-82.19,-80.49,-87.88,-86.69,19,,,,,,-81.0,-82.81,-81.09,-88.81,-88.13,19,,,,,,0.7071067811865476,0.4384062043356627,0.42426406871193956,0.657609306503494,1.0182337649086268,,,,,,2,2,2,2,2,2,0,0,0,0,0,"['19', '19']"
-93.261169,44.975391,180,,,,,,,,,,-77.5,,,,,,10,,,,,-77.5,,,,,,10,,,,,-77.5,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['10']
-93.261169,44.975391,330,-81.38,-79.56,-81.75,-90.13,-87.19,,,,,,-81.38,-79.56,-81.75,-90.13,-87.19,19,,,,,,-81.38,-79.56,-81.75,-90.13,-87.19,19,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,0,0,0,0,['19']
-93.261169,44.975395,180,,,,,,,,,,-77.005,,,,,,10,,,,,-75.88,,,,,,10,,,,,-78.13,,,,,,,,,,1.590990257669732,0,0,0,0,0,2,0,0,0,0,2,"['10', '10']"
-93.261169,44.975395,240,-83.44,-82.5,-85.88,-71.81,-79.56,,,,,,-83.44,-82.5,-85.88,-71.81,-79.56,7,,,,,,-83.44,-82.5,-85.88,-71.81,-79.56,7,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,0,0,0,0,['7']
-93.261169,44.975399,180,,,,,,,,,,-78.63428571428572,,,,,,10,,,,,-78.13,,,,,,10,,,,,-79.46,,,,,,,,,,0.490131177776492,0,0,0,0,0,7,0,0,0,0,7,"['10', '10', '10', '10', '10', '10', '10']"
-93.261169,44.975399,240,-80.54333333333334,-86.79666666666667,-87.06333333333333,-73.37625000000001,-85.94,,,,,,-78.63,-83.13,-82.06,-70.33,-85.94,7,,,,,,-82.25,-89.13,-94.0,-77.16,-85.94,7,,,,,,1.8188274611225062,3.214550253664317,6.200341388450585,2.572674747639674,,,,,,,3,3,3,8,1,8,0,0,0,0,0,"['7', '7', '7', '7', '7', '7', '7', '7']"
-93.261169,44.975403,180,,,,,,,,,,-77.44,,,,,,10,,,,,-77.44,,,,,,10,,,,,-77.44,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,['10']
-93.261169,44.97541,180,,,,,,,,,,-76.345,,,,,,10,,,,,-76.25,,,,,,10,,,,,-76.44,,,,,,,,,,0.13435028842544242,0,0,0,0,0,2,0,0,0,0,2,"['10', '10']"
-93.261169,44.975418,120,-82.93666666666667,-77.82,-88.88999999999999,-81.06666666666668,-87.21999999999998,,,,,,-82.22,-77.82,-87.13,-80.29,-86.19,15,,,,,,-83.33,-77.82,-90.63,-81.84,-87.88,15,,,,,,0.6216376221990831,,1.7500857121866935,0.7750053763254291,0.9037145567047156,,,,,,3,1,3,3,3,3,0,0,0,0,0,"['15', '15', '15']"
-93.261169,44.975418,180,,,,,,,,,,-76.81,,,,,,10,,,,,-76.17,,,,,,10,,,,,-77.45,,,,,,,,,,0.9050966799187816,0,0,0,0,0,2,0,0,0,0,2,"['10', '10']"
