Lon,Lat,GPS Head,PCI,Band,RSRP_mean,RSRQ_mean,RSSI_mean,SINR_mean,Pathloss_mean,BLER_mean,CQI_mean,run
-93.261505,44.97559,60,288,Band 13,-70.37333333333333,-14.086666666666666,-38.913333333333334,16.91,89.99333333333334,5.72,8.89,"['11', '11', '11']"
-93.261505,44.975651,270,288,Band 13,-73.14000000000001,-15.102,-40.326,12.636,91.024,13.170000000000002,9.959999999999999,"['11', '11', '11', '11', '11']"
-93.261505,44.975784,300,288,Band 13,-74.60499999999999,-11.567499999999999,-44.935,11.01,91.26750000000001,12.295000000000002,9.1875,"['8', '8', '8', '8']"
-93.261505,44.975792,300,288,Band 13,-78.45,-11.616666666666667,-49.656666666666666,10.17,97.455,31.370000000000005,5.913333333333334,"['7', '7', '7']"
-93.261505,44.975796,270,288,Band 13,-78.61500000000001,-12.01,-49.425,9.025,97.61500000000001,16.23,5.279999999999999,"['7', '7']"
-93.261505,44.97583,270,288,Band 13,-72.09333333333332,-9.893333333333333,-44.98666666666667,11.936666666666666,94.71333333333332,9.09,13.0,"['1', '1', '1']"
-93.261505,44.975853,330,288,Band 13,-71.52000000000001,-11.7,-42.83,14.125,,8.43,9.955,"['9', '9']"
-93.261505,44.975857,300,288,Band 13,-68.69333333333333,-12.729999999999999,-37.943333333333335,17.236666666666665,88.66333333333334,5.5,9.393333333333333,"['10', '10', '10']"
-93.261505,44.975857,330,288,Band 13,-74.14,-14.02,-42.64,13.620000000000001,,10.285,9.73,"['9', '9']"
-93.261505,44.975891,120,288,Band 13,-78.232,-14.080000000000002,-46.462,9.876,,25.098000000000003,6.856,"['9', '9', '9', '9', '9']"
-93.261497,44.975166,120,288,Band 13,-58.115,-10.440000000000001,-30.68,22.195,82.9495,0.54375,15.0,"['8', '8']"
-93.261497,44.97517,120,288,Band 13,-58.303999999999995,-11.348,-29.966,23.086,82.918,0.66,15.0,"['8', '8', '8', '8', '8']"
-93.261497,44.975216,300,288,Band 13,-62.56,-9.44,-33.06,18.9,83.25,11.768888888888888,13.0,['8']
-93.261497,44.97522,300,288,Band 13,-62.935,-11.280000000000001,-33.995,21.715,82.97,8.275,12.325,"['8', '8']"
-93.261497,44.97525,210,288,Band 13,-66.964,-11.556000000000001,-38.263999999999996,11.554,90.186,11.023,7.552000000000001,"['7', '7', '7', '7', '7']"
-93.261497,44.975254,210,288,Band 13,-66.19,-9.55,-39.65,12.13,89.67999999999999,21.21,8.0,['7']
-93.261497,44.975269,60,288,Band 13,-58.33142857142857,-13.507142857142858,-27.812857142857144,23.302857142857142,79.5957142857143,2.314285714285714,14.892857142857142,"['7', '7', '7', '7', '7', '7', '7']"
-93.261497,44.9753,210,288,Band 13,-71.09,-10.678,-43.378,9.16,100.38833333333335,7.5,10.8,"['2', '2', '2', '2', '2']"
-93.261497,44.975304,210,288,Band 13,-70.875,-10.095,-43.8,9.43,100.25999999999999,7.145,10.5,"['2', '2']"
-93.261497,44.975311,90,288,Band 13,-55.89666666666667,-10.823333333333332,-27.796666666666667,25.246666666666666,80.82166666666667,0.0,15.0,"['1', '1', '1', '1', '1', '1']"
-93.261497,44.975315,90,288,Band 13,-55.46,-8.15,-30.28,25.52,81.1,0.0,15.0,['1']
-93.261497,44.975349,120,288,Band 13,-60.917142857142856,-11.942857142857141,-30.722857142857144,22.27285714285714,80.14571428571428,3.8128571428571427,14.9,"['10', '10', '10', '10', '10', '10', '10']"
-93.261497,44.975357,30,288,Band 13,-62.88,-12.94,-32.97,21.3,85.55,0.0,13.0,['19']
-93.261497,44.975368,30,288,Band 13,-59.74,-7.8175,-34.7025,21.8625,86.124,0.0,10.875,"['2', '2', '2', '2']"
-93.261497,44.975372,30,288,Band 13,-59.155,-7.75,-33.94,22.695,86.172,0.0,14.0,"['2', '2']"
-93.261497,44.975399,120,288,Band 13,-58.435,-9.940000000000001,-31.102500000000003,23.262500000000003,80.535,3.4899999999999998,14.875,"['8', '8', '8', '8']"
-93.261497,44.97541,210,288,Band 13,-64.762,-10.932,-36.477999999999994,18.186,86.464,10.336,9.819999999999999,"['7', '7', '7', '7', '7']"
-93.261497,44.975414,210,288,Band 13,-66.725,-9.365,-39.935,17.060000000000002,85.225,9.095,7.415,"['7', '7']"
-93.261497,44.97543,60,288,Band 13,-67.49799999999999,-9.804,-40.517999999999994,16.834,84.42533333333333,3.9519999999999995,10.8,"['7', '7', '7', '7', '7']"
-93.261497,44.97543,210,288,Band 13,-59.24,-13.153333333333334,-29.106666666666666,24.77666666666667,79.10222222222222,0.0,9.833333333333334,"['19', '19', '19']"
-93.261497,44.97543,270,288,Band 13,-67.01599999999999,-15.057999999999998,-34.588,10.094,88.88199999999999,7.406000000000001,10.75,"['10', '10', '10', '10', '10']"
-93.261497,44.975433,60,288,Band 13,-71.45,-9.47,-44.55,14.15,85.5,0.0,11.5,['7']
-93.261497,44.975471,210,288,Band 13,-67.83214285714284,-10.129999999999999,-39.12857142857143,14.25285714285714,90.13000000000001,13.117499999999998,8.5,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2']"
-93.261497,44.975475,210,288,Band 13,-67.09,-11.07,-37.27,17.9,90.56,26.09,10.0,['2']
-93.261497,44.975479,210,288,Band 13,-60.913333333333334,-12.143333333333333,-31.786666666666665,18.853333333333335,82.25903225806452,0.0,5.0,"['19', '19', '19']"
-93.261497,44.975483,210,288,Band 13,-60.44,-12.09,-31.34,19.1,83.20548387096774,0.0,10.0,['19']
-93.261497,44.97551,120,288,Band 13,-64.60166666666667,-14.659999999999998,-32.778333333333336,20.23166666666667,90.145,4.1883333333333335,10.305,"['11', '11', '11', '11', '11', '11']"
-93.261497,44.97551,150,288,Band 13,-66.255,-14.18,-34.93,19.515,88.55,16.115000000000002,11.93,"['11', '11']"
-93.261497,44.975529,60,288,Band 13,-67.18857142857142,-11.501428571428571,-38.08857142857143,19.580000000000002,88.27,6.3114285714285705,12.682857142857143,"['10', '10', '10', '10', '10', '10', '10']"
-93.261497,44.97554,210,288,Band 13,-76.97500000000001,-13.108333333333334,-46.52166666666667,9.035,94.70222222222223,12.839999999999998,8.945,"['7', '7', '7', '7', '7', '7']"
-93.261497,44.975552,240,288,Band 13,-74.83428571428571,-14.400000000000002,-41.52428571428572,12.659999999999998,92.98428571428573,14.428571428571429,9.328571428571427,"['11', '11', '11', '11', '11', '11', '11']"
-93.261497,44.97559,60,288,Band 13,-72.7225,-13.780000000000001,-41.6975,14.8875,88.1425,13.3625,8.4675,"['11', '11', '11', '11']"
-93.261497,44.975594,60,288,Band 13,-74.16666666666667,-13.680000000000001,-42.99666666666667,12.853333333333333,92.27,8.083333333333334,7.989999999999999,"['11', '11', '11']"
-93.261497,44.975651,270,288,Band 13,-73.63285714285713,-16.138571428571428,-40.21428571428571,11.768571428571429,92.46000000000001,9.702857142857143,12.015714285714285,"['11', '11', '11', '11', '11', '11', '11']"
-93.261497,44.975716,30,288,Band 13,-66.07,-14.15,-34.38,16.16,91.8,0.0,11.5,['19']
-93.261497,44.975746,330,288,Band 13,-76.68,-17.49,-42.17,7.81,94.50666666666666,25.0,5.0,['19']
-93.261497,44.97575,330,288,Band 13,-78.25,-18.42,-42.400000000000006,8.28,94.69666666666667,6.25,6.0,"['19', '19']"
-93.261497,44.97578,300,288,Band 13,-74.64,-12.518749999999999,-44.655,11.7375,92.10291666666667,6.145625,7.0625,"['8', '8', '8', '8', '8', '8', '8', '8']"
-93.261497,44.975784,300,288,Band 13,-77.00999999999999,-11.86,-48.135,9.635,97.595,21.935,7.0,"['7', '7']"
-93.261497,44.975788,300,288,Band 13,-77.81000000000002,-11.480714285714285,-49.309285714285714,9.534999999999998,98.61678571428571,12.812142857142856,6.148571428571429,"['7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7']"
-93.261497,44.97583,270,288,Band 13,-71.31142857142856,-10.054285714285713,-44.22714285714285,12.67,94.48142857142857,19.602857142857143,6.428571428571429,"['1', '1', '1', '1', '1', '1', '1']"
-93.261497,44.975845,330,288,Band 13,-74.75,-13.73,-43.175,14.955,,24.275,6.5,"['9', '9']"
-93.261497,44.975849,330,288,Band 13,-73.638,-11.184000000000001,-44.906000000000006,15.674000000000001,,25.419999999999998,9.458,"['9', '9', '9', '9', '9']"
-93.261497,44.975853,300,288,Band 13,-68.94666666666666,-12.93,-38.10333333333333,16.293333333333333,89.02666666666666,13.049999999999999,10.353333333333333,"['10', '10', '10']"
-93.261497,44.975887,120,288,Band 13,-77.38499999999999,-13.665,-46.38,10.225,,23.555,6.1899999999999995,"['9', '9']"
-93.261497,44.975891,120,288,Band 13,-78.042,-14.032,-46.704,9.966,,25.082,5.8340000000000005,"['9', '9', '9', '9', '9']"
-93.26149,44.975159,120,288,Band 13,-58.815,-10.940000000000001,-29.535,20.450000000000003,82.9675,2.71875,14.0,"['8', '8']"
-93.26149,44.975159,210,288,Band 13,-76.49,-14.141666666666666,-44.99166666666667,12.58,92.77499999999999,14.04166666666667,10.886666666666668,"['18', '18', '18', '18', '18', '18']"
-93.26149,44.975163,210,288,Band 13,-74.995,-14.845,-42.72,11.85,93.11500000000001,22.17,9.035,"['18', '18']"
-93.26149,44.975166,210,288,Band 13,-74.65,-14.57,-42.9,10.74,93.78,11.76,9.0,['18']
-93.26149,44.97517,210,288,Band 13,-76.4,-14.06,-44.22,9.9,93.39,9.52,8.8,['18']
-93.26149,44.975208,300,288,Band 13,-64.13,-12.719999999999999,-33.91,21.25,83.875,9.316111111111113,12.0,"['8', '8']"
-93.26149,44.975212,300,288,Band 13,-65.56,-15.38,-33.19,18.6,83.5,10.787777777777778,11.0,['8']
-93.26149,44.975266,210,288,Band 13,-71.29,-13.37,-39.29,11.98,89.28999999999999,33.33,13.5,['7']
-93.26149,44.975269,60,288,Band 13,-58.18,-12.49,-28.7,23.49,81.0,0.0,15.0,['7']
-93.26149,44.975269,90,288,Band 13,-60.925,-13.678999999999998,-30.244,20.894000000000002,82.22200000000001,5.909000000000001,13.940000000000001,"['7', '7', '7', '7', '7', '7', '7', '7', '7', '7']"
-93.26149,44.975304,210,288,Band 13,-72.95,-11.9,-44.06,8.15,99.545,16.67,10.0,['2']
-93.26149,44.975307,210,288,Band 13,-74.25999999999999,-11.585,-45.685,6.3100000000000005,99.99666666666667,24.305,9.0,"['2', '2']"
-93.26149,44.975311,210,288,Band 13,-69.28624999999998,-11.73375,-40.4725,10.410625,94.60916666666667,30.46375,8.198125000000001,"['2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2', '2']"
-93.26149,44.975315,90,288,Band 13,-55.225,-11.559999999999999,-25.689999999999998,24.475,81.13,0.0,15.0,"['1', '1']"
-93.26149,44.975315,210,288,Band 13,-69.0,-11.295,-40.620000000000005,12.0,91.28,14.704999999999998,7.5,"['2', '2']"
-93.26149,44.975319,90,288,Band 13,-57.44555555555556,-11.049999999999999,-27.387777777777774,24.325555555555557,81.69277777777778,1.8133333333333335,15.0,"['1', '1', '1', '1', '1', '1', '1', '1', '1']"
-93.26149,44.975349,90,288,Band 13,-59.145,-10.46,-31.57,20.675,79.55000000000001,0.0,15.0,"['10', '10', '10', '10']"
-93.26149,44.975372,30,288,Band 13,-59.74,-7.2,-34.38,21.9,85.66,3.57,13.0,['2']
-93.26149,44.975376,30,288,Band 13,-59.76,-7.57,-34.67,22.05,84.50999999999999,23.015,11.75,"['2', '2']"
-93.26149,44.97538,30,288,Band 13,-59.66799999999999,-7.598000000000001,-34.496,22.223999999999997,84.372,0.0,13.2,"['2', '2', '2', '2', '2']"
-93.26149,44.975384,30,288,Band 13,-58.36,-8.605,-32.175,23.215,84.262,0.0,13.5,"['2', '2']"
-93.26149,44.975388,30,288,Band 13,-57.29,-7.28,-32.72,23.58,83.824,0.0,15.0,['2']
-93.26149,44.975399,120,288,Band 13,-58.879999999999995,-9.806,-32.001999999999995,22.928,82.41799999999999,1.3566666666666667,14.6,"['8', '8', '8', '8', '8']"
-93.26149,44.975418,210,288,Band 13,-64.01666666666667,-11.020000000000001,-35.96333333333333,18.866666666666667,84.79,17.496666666666666,10.0,"['7', '7', '7']"
-93.26149,44.975422,210,288,Band 13,-67.124,-9.148,-39.742000000000004,14.388,86.39200000000001,8.708000000000002,6.709999999999999,"['7', '7', '7', '7', '7']"
-93.26149,44.975426,210,288,Band 13,-65.08,-7.746666666666667,-40.26666666666667,15.796666666666669,86.60000000000001,13.876666666666667,7.9433333333333325,"['7', '7', '7']"
-93.26149,44.97543,270,288,Band 13,-67.022,-14.434000000000001,-35.272,9.552000000000001,89.88799999999999,9.386,6.382,"['10', '10', '10', '10', '10']"
-93.26149,44.975433,60,288,Band 13,-73.47,-9.03,-46.92,12.84,86.78666666666666,12.5,11.0,['7']
-93.26149,44.975437,60,288,Band 13,-72.85,-9.595,-46.065,13.335,88.71666666666667,1.27,11.780000000000001,"['7', '7']"
-93.26149,44.975441,60,288,Band 13,-67.60714285714286,-8.787142857142857,-41.604285714285716,17.862857142857145,87.38428571428572,0.18142857142857144,13.464285714285714,"['7', '7', '7', '7', '7', '7', '7']"
-93.26149,44.975475,210,288,Band 13,-66.23,-10.49,-38.31,18.33,89.68,27.27,8.67,['2']
-93.26149,44.975479,210,288,Band 13,-68.256,-9.108,-39.812,16.095999999999997,91.62000000000002,21.181,9.534,"['2', '2', '2', '2', '2']"
-93.26149,44.975483,210,288,Band 13,-68.725,-10.34,-39.545,15.34,92.92,17.54,8.25,"['2', '2']"
-93.26149,44.975487,210,288,Band 13,-69.31,-9.94,-40.71,11.32,92.82,0.0,8.0,['2']
-93.26149,44.97551,120,288,Band 13,-65.86714285714285,-14.432857142857143,-33.94285714285714,18.647142857142857,89.97714285714285,10.297142857142857,10.237142857142857,"['11', '11', '11', '11', '11', '11', '11']"
-93.26149,44.975529,60,288,Band 13,-65.64625000000001,-11.436250000000001,-36.3875,18.794999999999998,85.78875,8.91625,12.878749999999997,"['10', '10', '10', '10', '10', '10', '10', '10']"
-93.26149,44.975533,60,288,Band 13,-67.55666666666666,-10.963333333333333,-38.75333333333333,17.8,87.39333333333333,5.993333333333333,9.556666666666667,"['10', '10', '10']"
-93.26149,44.975536,60,288,Band 13,-66.43,-8.965,-38.965,20.939999999999998,87.75666666666667,2.083333333333333,12.665,"['10', '10']"
-93.26149,44.97554,60,288,Band 13,-65.0,-9.03,-37.45333333333333,21.953333333333333,87.04,0.27777777777777773,14.5,"['10', '10', '10']"
-93.26149,44.97554,210,288,Band 13,-75.695,-12.035,-45.78125,11.03375,94.14958333333334,14.780000000000001,11.475,"['7', '7', '7', '7', '7', '7', '7', '7']"
-93.26149,44.975544,210,288,Band 13,-76.24,-10.57,-48.17,8.53,93.56,0.0,7.8,['7']
-93.26149,44.975548,210,288,Band 13,-75.65,-11.71,-46.5,11.98,93.0,7.55,6.38,['7']
-93.26149,44.975552,240,288,Band 13,-74.305,-14.98611111111111,-41.66111111111111,13.635555555555554,93.46277777777777,24.700555555555557,8.11611111111111,"['11', '11', '11', '11', '11', '11', '11', '11', '11', '11', '11', '11', '11', '11', '11', '11', '11', '11']"
-93.26149,44.975555,240,288,Band 13,-76.64999999999999,-14.573333333333332,-44.54,12.51,94.98,13.79,7.6000000000000005,"['11', '11', '11']"
-93.26149,44.975597,60,288,Band 13,-72.58333333333333,-13.983333333333334,-41.49333333333333,15.083333333333334,90.75333333333333,15.203333333333333,7.533333333333332,"['11', '11', '11']"
-93.26149,44.975601,60,288,Band 13,-78.80199999999999,-14.844,-46.632,8.690000000000001,93.71000000000001,9.468,5.366,"['11', '11', '11', '11', '11']"
-93.26149,44.975605,60,288,Band 13,-77.18,-14.46,-45.42,11.545000000000002,95.91,16.805,5.625,"['11', '11']"
-93.26149,44.975651,240,288,Band 13,-73.425,-15.58,-39.290000000000006,10.07,89.93,15.735,8.085,"['11', '11']"
-93.26149,44.975651,270,288,Band 13,-73.27444444444444,-15.713333333333331,-39.745555555555555,12.971111111111108,90.44888888888889,16.214444444444446,11.822222222222223,"['11', '11', '11', '11', '11', '11', '11', '11', '11']"
-93.26149,44.975716,30,288,Band 13,-66.55,-13.725000000000001,-35.81,15.49,90.9,0.0,9.0,"['19', '19']"
-93.26149,44.975723,30,288,Band 13,-77.13,-16.13,-43.94,8.5,90.0,0.0,9.0,['19']
-93.26149,44.975727,30,288,Band 13,-80.16,-17.41,-45.69,5.35,89.9,0.0,10.0,['19']
-93.26149,44.975731,30,288,Band 13,-81.67,-17.47,-47.06,6.46,90.11500000000001,0.0,9.0,['19']
-93.26149,44.975735,60,288,Band 13,-74.545,-12.254999999999999,-43.475,8.765,90.35,4.0575,6.3,"['7', '7']"
-93.26149,44.975739,0,288,Band 13,-73.75999999999999,-10.906,-45.318,11.872,91.0,5.43,7.336,"['7', '7', '7', '7', '7']"
-93.26149,44.975739,30,288,Band 13,-71.63,-11.011666666666668,-43.34833333333333,12.538333333333334,90.12666666666667,5.531666666666666,7.883333333333333,"['7', '7', '7', '7', '7', '7']"
-93.26149,44.975739,60,288,Band 13,-73.05799999999999,-11.842000000000002,-43.684000000000005,11.294,89.91399999999999,10.748,7.537999999999999,"['7', '7', '7', '7', '7']"
-93.26149,44.975739,90,288,Band 13,-74.79499999999999,-13.504999999999999,-43.68,10.46,91.365,10.99,6.085,"['7', '7']"
-93.26149,44.975739,120,288,Band 13,-72.43571428571427,-11.14857142857143,-41.89714285714285,13.302857142857144,93.03214285714284,5.664285714285714,9.23,"['7', '7', '7', '7', '7', '7', '7']"
-93.26149,44.975739,210,288,Band 13,-71.4,-14.46,-39.94,13.87,91.33,25.0,7.0,['19']
-93.26149,44.975739,270,288,Band 13,-72.18,-13.98,-41.05,13.69,91.64,11.11,10.67,['19']
-93.26149,44.975739,300,288,Band 13,-71.87,-13.8,-40.96,13.36,92.09333333333333,8.3325,12.0,['19']
-93.26149,44.975739,330,288,Band 13,-75.005,-13.745,-44.22,9.9575,93.22666666666666,4.463125,8.75,"['19', '19', '19', '19']"
-93.26149,44.975742,330,288,Band 13,-73.375,-14.575,-39.935,11.129999999999999,94.36500000000001,6.755,7.4350000000000005,"['19', '19']"
-93.26149,44.975746,330,288,Band 13,-76.67,-14.67,-43.02,10.24,94.38,36.11,8.67,['19']
-93.26149,44.975777,300,288,Band 13,-75.20333333333333,-12.366666666666667,-45.21,12.966666666666667,92.79333333333334,14.85,7.0,"['8', '8', '8']"
-93.26149,44.97578,300,288,Band 13,-75.42500000000001,-12.3125,-45.758750000000006,12.341249999999999,93.82833333333335,5.52625,7.17375,"['7', '7', '8', '8', '8', '8', '8', '8']"
-93.26149,44.975784,300,288,Band 13,-77.44,-12.485,-47.945,9.305,98.0,5.065,6.96,"['7', '7']"
-93.26149,44.97583,270,288,Band 13,-69.16999999999999,-10.015,-42.150000000000006,14.25,94.525,32.455,11.25,"['1', '1']"
-93.26149,44.97583,300,288,Band 13,-72.56857142857145,-12.547142857142855,-42.75428571428571,11.430000000000001,94.97285714285714,11.345714285714285,7.904285714285714,"['1', '1', '1', '1', '1', '1', '1']"
-93.26149,44.975838,330,288,Band 13,-74.15,-12.966666666666667,-43.156666666666666,13.9,,28.856666666666666,5.886666666666667,"['9', '9', '9']"
-93.26149,44.975842,330,288,Band 13,-74.872,-11.876,-45.05,13.484,,22.991000000000003,8.822,"['9', '9', '9', '9', '9']"
-93.26149,44.975845,300,288,Band 13,-72.995,-12.17,-42.56999999999999,14.735,91.99000000000001,10.91,7.96,"['10', '10']"
-93.26149,44.975845,330,288,Band 13,-74.39666666666666,-13.87,-42.653333333333336,14.713333333333333,,31.91,6.753333333333333,"['9', '9', '9']"
-93.26149,44.975849,300,288,Band 13,-70.974,-12.562000000000001,-40.488,14.728,90.77000000000001,9.379999999999999,7.773999999999999,"['10', '10', '10', '10', '10']"
-93.26149,44.975861,30,288,Band 13,-76.7375,-14.325,-44.485,8.3625,96.48,13.89,10.875,"['11', '11', '11', '11']"
-93.26149,44.975864,30,288,Band 13,-76.63,-14.03,-45.00333333333334,8.006666666666666,97.57666666666667,21.86,10.283333333333333,"['11', '11', '11']"
-93.26149,44.975868,30,288,Band 13,-74.81,-13.863333333333335,-43.10833333333333,11.951666666666666,94.76166666666666,22.360000000000003,9.639999999999999,"['11', '11', '11', '11', '11', '11']"
-93.26149,44.97588,120,288,Band 13,-78.81249999999999,-14.4325,-47.03,8.625,,30.59375,6.32,"['9', '9', '9', '9', '9', '9', '9', '9']"
-93.26149,44.975883,120,288,Band 13,-77.17,-13.93,-45.67666666666667,10.096666666666666,,31.813333333333333,6.753333333333333,"['9', '9', '9']"
-93.261482,44.975159,120,288,Band 13,-60.135000000000005,-13.975,-29.167499999999997,20.10625,82.996375,6.72875,13.60875,"['8', '8', '8', '8', '8', '8', '8', '8']"
-93.261482,44.975159,180,288,Band 13,-78.16799999999998,-13.972,-47.025999999999996,10.674000000000001,95.494,6.708,9.644,"['18', '18', '18', '18', '18']"
-93.261482,44.975159,210,288,Band 13,-79.56,-14.12,-47.91,9.13,94.5,40.91,9.5,['18']
-93.261482,44.975163,180,288,Band 13,-78.81,-12.93,-48.08,11.24,96.09,0.0,11.0,['18']
-93.261482,44.97517,210,288,Band 13,-76.65,-13.69,-45.42,9.7,93.0,33.33,10.6,['18']
-93.261482,44.975174,210,288,Band 13,-76.49,-13.3,-45.88,10.16,93.02,27.63,8.86,['18']
-93.261482,44.975178,210,288,Band 13,-75.815,-12.805,-45.715,10.42,92.18,38.815,8.83,"['18', '18']"
-93.261482,44.975182,210,288,Band 13,-74.82333333333334,-13.214999999999998,-44.605,13.311666666666667,91.8297435897436,36.11111111111111,10.0,"['18', '18', '18', '18', '18', '18']"
-93.261482,44.975185,210,288,Band 13,-73.19,-13.81,-42.38,13.4,92.57230769230769,16.666666666666664,9.0,['18']
-93.261482,44.975189,210,288,Band 13,-76.22,-15.09,-40.72,11.45,92.71538461538462,11.11111111111111,9.0,['18']
-93.261482,44.975193,210,288,Band 13,-75.66,-16.69,-41.69,9.86,92.85846153846154,5.555555555555555,8.0,['18']
-93.261482,44.975208,300,288,Band 13,-62.25,-9.735,-35.375,19.125,83.964,7.353888888888889,12.5,"['8', '8']"
-93.261482,44.975266,210,288,Band 13,-71.75,-14.45,-40.15,9.22,88.89999999999999,16.665,13.0,['7']
-93.261482,44.975269,90,288,Band 13,-62.79714285714285,-14.197142857142856,-31.562857142857144,19.595714285714283,83.64571428571428,8.76142857142857,13.33,"['7', '7', '7', '7', '7', '7', '7']"
-93.261482,44.975269,210,288,Band 13,-70.405,-13.08,-37.255,9.74,88.315,0.0,3.5,"['7', '7']"
-93.261482,44.975273,90,288,Band 13,-64.44666666666667,-15.020000000000001,-32.4,19.14,83.95333333333333,11.566666666666668,13.006666666666666,"['7', '7', '7']"
-93.261482,44.975277,90,288,Band 13,-62.16,-14.765,-30.369999999999997,20.560000000000002,83.325,5.98,13.75,"['7', '7']"
-93.261482,44.975281,60,288,Band 13,-63.564,-14.296000000000001,-32.252,18.368000000000002,83.52,9.611999999999998,12.457999999999998,"['7', '7', '7', '7', '7']"
-93.261482,44.975315,210,288,Band 13,-69.36,-12.63,-39.17,14.93,92.53999999999999,58.33,10.0,['2']
-93.261482,44.975319,90,288,Band 13,-59.57857142857143,-9.68142857142857,-30.238571428571426,23.354285714285712,81.9207142857143,1.9057142857142857,14.452857142857143,"['1', '1', '1', '1', '1', '1', '1']"
-93.261482,44.975319,210,288,Band 13,-68.204,-11.879999999999999,-39.202,14.813999999999998,92.94800000000001,32.61,8.866,"['2', '2', '2', '2', '2']"
-93.261482,44.975349,90,288,Band 13,-58.69,-10.845,-30.314999999999998,21.05,79.25,0.0,15.0,"['10', '10']"
-93.261482,44.975388,30,288,Band 13,-57.06,-7.43,-32.61,23.97,83.532,0.0,13.0,['2']
-93.261482,44.975391,30,288,Band 13,-56.653999999999996,-8.584,-30.758,23.991999999999997,83.83840000000001,13.572,12.9,"['2', '2', '2', '2', '2']"
-93.261482,44.975395,30,288,Band 13,-59.175,-7.355,-33.15,22.854999999999997,83.392,2.34375,15.0,"['2', '2', '2', '2']"
-93.261482,44.975399,30,288,Band 13,-56.68,-8.2225,-31.267500000000002,24.6625,81.300625,12.7725,14.875,"['2', '2', '2', '2']"
-93.261482,44.975399,120,288,Band 13,-60.04333333333333,-8.480000000000002,-34.56333333333333,23.100000000000005,83.38499999999999,0.37000000000000005,15.0,"['8', '8', '8']"
-93.261482,44.975426,210,288,Band 13,-66.4,-11.78,-37.6,17.58,85.98,24.79,11.7,['7']
-93.261482,44.97543,210,288,Band 13,-71.09,-7.38,-46.75,16.6,85.756,18.5925,7.0,['7']
-93.261482,44.97543,270,288,Band 13,-66.328,-14.692000000000002,-34.04599999999999,9.684000000000001,88.876,4.898,7.784000000000001,"['10', '10', '10', '10', '10']"
-93.261482,44.975441,60,288,Band 13,-67.33142857142857,-9.725714285714286,-40.60142857142857,18.018571428571427,83.25928571428572,1.8185714285714283,11.09,"['7', '7', '7', '7', '7', '7', '7']"
-93.261482,44.975487,210,288,Band 13,-69.41,-9.205,-41.27,14.120000000000001,92.55000000000001,3.125,8.5,"['2', '2']"
-93.261482,44.975491,210,288,Band 13,-69.76400000000001,-8.818000000000001,-42.242000000000004,14.424000000000001,92.43199999999999,20.854,8.1,"['2', '2', '2', '2', '2']"
-93.261482,44.975506,120,288,Band 13,-64.53000000000002,-13.736666666666666,-32.65333333333333,19.363333333333333,90.0,14.943333333333333,10.833333333333334,"['11', '11', '11']"
-93.261482,44.975533,210,288,Band 13,-68.14,-12.54,-38.61,15.07,89.1,0.0,5.33,['19']
-93.261482,44.975536,210,288,Band 13,-69.095,-13.065,-39.05,13.774999999999999,88.5482142857143,25.0,7.0,"['19', '19']"
-93.261482,44.97554,210,288,Band 13,-67.02,-13.46,-36.56,16.4,87.99642857142857,50.0,15.0,['19']
-93.261482,44.975548,210,288,Band 13,-75.31,-11.515,-46.535,11.905000000000001,92.8225,5.815,5.125,"['7', '7']"
-93.261482,44.975552,210,288,Band 13,-76.4846153846154,-13.767692307692307,-45.33615384615385,8.959999999999999,94.15205128205126,8.739230769230769,8.001538461538463,"['7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7', '7']"
-93.261482,44.975555,240,288,Band 13,-75.795,-15.440000000000001,-43.22,11.455,94.08500000000001,12.71,8.165,"['11', '11']"
-93.261482,44.975559,240,288,Band 13,-72.94399999999999,-15.072,-40.848,14.068000000000001,95.338,8.442,9.838,"['11', '11', '11', '11', '11']"
-93.261482,44.975605,60,288,Band 13,-76.795,-13.89,-45.32,10.09,95.11,19.62,4.835,"['11', '11']"
-93.261482,44.975609,60,288,Band 13,-75.5,-14.378,-43.792,11.421999999999999,96.478,5.622,6.99,"['11', '11', '11', '11', '11']"
-93.261482,44.975613,60,288,Band 13,-74.65,-14.09,-42.75,13.66,93.48,11.25,8.0,['11']
-93.261482,44.975651,240,288,Band 13,-72.52428571428572,-15.985714285714286,-38.39714285714285,11.078571428571431,88.67285714285715,10.155714285714286,11.701428571428574,"['11', '11', '11', '11', '11', '11', '11']"
-93.261482,44.975731,30,288,Band 13,-79.22,-17.5,-44.5,11.05,90.33000000000001,0.0,10.0,['19']
-93.261482,44.975735,30,288,Band 13,-71.44,-12.03,-42.41,12.4,90.545,0.0,7.0,['19']
-93.261482,44.975739,30,288,Band 13,-73.45333333333333,-12.08,-44.300000000000004,10.67,90.97500000000001,10.336666666666668,8.0,"['19', '19', '19']"
-93.261482,44.975739,60,288,Band 13,-71.18,-13.04,-41.13,13.03,91.405,5.26,9.0,['19']
-93.261482,44.975739,150,288,Band 13,-71.06,-15.56,-38.56,14.1,91.62,15.13,7.0,['19']
