Lon,Lat,GPS Head,PCI377_4_mean,PCI377_5_mean,PCI377_10_mean,PCI377_11_mean,PCI377_12_mean,PCI377_13_mean,PCI377_20_mean,PCI377_21_mean,PCI377_26_mean,PCI377_28_mean,PCI377_cell_mean,PCI377_29_mean,PCI377_27_mean,PCI377_4_max,PCI377_5_max,PCI377_10_max,PCI377_11_max,PCI377_12_max,PCI377_13_max,PCI377_20_max,PCI377_21_max,PCI377_26_max,PCI377_28_max,PCI377_cell_max,PCI377_29_max,PCI377_27_max,PCI377_4_min,PCI377_5_min,PCI377_10_min,PCI377_11_min,PCI377_12_min,PCI377_13_min,PCI377_20_min,PCI377_21_min,PCI377_26_min,PCI377_28_min,PCI377_cell_min,PCI377_29_min,PCI377_27_min,PCI377_4_std,PCI377_5_std,PCI377_10_std,PCI377_11_std,PCI377_12_std,PCI377_13_std,PCI377_20_std,PCI377_21_std,PCI377_26_std,PCI377_28_std,PCI377_cell_std,PCI377_29_std,PCI377_27_std,PCI377_4_count,PCI377_5_count,PCI377_10_count,PCI377_11_count,PCI377_12_count,PCI377_13_count,PCI377_20_count,PCI377_21_count,PCI377_26_count,PCI377_28_count,PCI377_cell_count,PCI377_29_count,PCI377_27_count,run
-93.26091,44.975262,120,,,,,-114.23,,,,,,-113.63250000000002,,,,,,,-114.23,,,,,,-113.34,,,,,,,-114.23,,,,,,-114.23,,,,,,,0.0,,,,,,0.4196327759680715,,,0,0,0,0,4,0,0,0,0,0,4,0,0,"['2', '2', '2', '2']"
-93.26091,44.975266,120,,,,,-118.95,,,,,,-118.95,,,,,,,-118.95,,,,,,-118.95,,,,,,,-118.95,,,,,,-118.95,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['2']
-93.26091,44.975296,330,,,,,,,,-109.235,,,-109.125,,,,,,,,,,-109.17,,,-109.09,,,,,,,,,,-109.3,,,-109.16,,,,,,,,,,0.09192388155424797,,,0.0494974746830535,,,0,0,0,0,0,0,0,2,0,0,2,0,0,"['2', '2']"
-93.26091,44.9753,210,,,,,-114.89,,,-113.065,,,-113.15599999999999,,,,,,,-114.89,,,-112.76,,,-112.68,,,,,,,-114.89,,,-113.45,,,-114.77,,,,,,,,,,0.3229551052391018,,,0.9043948252837399,,,0,0,0,0,1,0,0,4,0,0,5,0,0,"['1', '1', '1', '1', '1']"
-93.26091,44.9753,330,,-118.76,,,-110.03142857142858,,,,,,-111.025,,,,-118.76,,,-108.06,,,,,,-108.07,,,,-118.76,,,-114.2,,,,,,-117.73,,,,,,,2.8561012387018563,,,,,,4.078662245673907,,,0,1,0,0,7,0,0,0,0,0,8,0,0,"['2', '2', '2', '2', '2', '2', '2', '2']"
-93.26091,44.975304,210,,,,,-115.14500000000001,,,,,,-114.82,,,,,,,-114.89,,,,,,-114.77,,,,,,,-115.4,,,,,,-114.87,,,,,,,0.3606244584051479,,,,,,0.07071067811865576,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['1', '1']"
-93.26091,44.975304,330,,-118.76,,,,,,,,,-118.34,,,,-118.76,,,,,,,,,-118.34,,,,-118.76,,,,,,,,,-118.34,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,['2']
-93.26091,44.975307,210,,,,,-115.995,,,,,,-114.98,,,,,,,-115.4,,,,,,-114.87,,,,,,,-116.59,,,,,,-115.09,,,,,,,0.84145706961199,,,,,,0.15556349186103965,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['1', '1']"
-93.26091,44.975307,330,,-118.76,,,,,,,,,-118.625,,,,-118.76,,,,,,,,,-118.59,,,,-118.76,,,,,,,,,-118.66,,,,0.0,,,,,,,,,0.0494974746830535,,,0,2,0,0,0,0,0,0,0,0,2,0,0,"['2', '2']"
-93.26091,44.975311,210,,,,,-118.89,,,-119.8,,,-120.9025,,,,,,,-118.89,,,-119.3,,,-115.72,,,,,,,-118.89,,,-120.8,,,-127.09,,,,,,,,,,0.8660254037844386,,,4.679511192421703,,,0,0,0,0,1,0,0,3,0,0,4,0,0,"['1', '1', '1', '1']"
-93.26091,44.975311,330,,-118.76,,,-118.67,,,-118.73,,,-118.12666666666667,,,,-118.76,,,-118.67,,,-118.73,,,-117.81,,,,-118.76,,,-118.67,,,-118.73,,,-118.73,,,,,,,,,,,,,0.5227172594561315,,,0,1,0,0,1,0,0,1,0,0,3,0,0,"['2', '2', '2']"
-93.26091,44.975315,330,,,,,,,,-113.7,,,-113.57666666666667,,,,,,,,,,-112.65,,,-112.59,,,,,,,,,,-114.36,,,-114.2,,,,,,,,,,0.9192932067626685,,,0.8643109008530012,,,0,0,0,0,0,0,0,3,0,0,3,0,0,"['2', '2', '2']"
-93.26091,44.975319,330,,,,,,,,-110.14333333333333,,,-110.13,,,,,,,,,,-109.55,,,-109.74,,,,,,,,,,-110.44,,,-110.37,,,,,,,,,,0.5138417395787672,,,0.34073450074801914,,,0,0,0,0,0,0,0,3,0,0,3,0,0,"['2', '2', '2']"
-93.26091,44.975323,300,,,,,,,,-109.55,,,-109.75,,,,,,,,,,-109.55,,,-109.75,,,,,,,,,,-109.55,,,-109.75,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,['2']
-93.26091,44.975338,240,,,,,,,,-106.8,,,-106.69,,,,,,,,,,-106.8,,,-106.69,,,,,,,,,,-106.8,,,-106.69,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,['2']
-93.26091,44.975338,270,,,,,,,,-106.42,,,-106.41,,,,,,,,,,-106.42,,,-106.41,,,,,,,,,,-106.42,,,-106.41,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,['2']
-93.26091,44.975342,330,,,,,-109.97,,,-106.65,,,-107.92500000000001,,,,,,,-109.97,,,-106.65,,,-107.62,,,,,,,-109.97,,,-106.65,,,-108.23,,,,,,,,,,,,,0.4313351365237886,,,0,0,0,0,1,0,0,1,0,0,2,0,0,"['2', '2']"
-93.26091,44.975346,330,,,,,-108.73,,,-109.06,,,-108.60499999999999,,,,,,,-108.73,,,-109.06,,,-108.38,,,,,,,-108.73,,,-109.06,,,-108.83,,,,,,,,,,,,,0.3181980515339534,,,0,0,0,0,1,0,0,1,0,0,2,0,0,"['2', '2']"
-93.26091,44.975349,270,,,,,-104.34,,,,,,-103.59,,,,,,,-104.34,,,,,,-103.59,,,,,,,-104.34,,,,,,-103.59,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['2']
-93.26091,44.975349,330,,,,,-105.87,,,-108.7,,,-106.555,,,,,,,-105.87,,,-108.7,,,-104.52,,,,,,,-105.87,,,-108.7,,,-108.59,,,,,,,,,,,,,2.877924599429259,,,0,0,0,0,1,0,0,1,0,0,2,0,0,"['2', '2']"
-93.26091,44.975353,210,,,,,-101.2,,,,,,-101.11,,,,,,,-101.2,,,,,,-101.11,,,,,,,-101.2,,,,,,-101.11,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['2']
-93.26091,44.97538,120,,,,,-118.6425,,,,,,-118.6425,,,,,,,-116.67,,,,,,-116.67,,,,,,,-119.3,,,,,,-119.3,,,,,,,1.3149999999999977,,,,,,1.3149999999999977,,,0,0,0,0,4,0,0,0,0,0,4,0,0,"['9', '9', '9', '9']"
-93.26091,44.975391,300,,,,,-107.91499999999999,,,,,,-107.91499999999999,,,,,,,-107.73,,,,,,-107.73,,,,,,,-108.38,,,,,,-108.38,,,,,,,0.31075177661062986,,,,,,0.31075177661062986,,,0,0,0,0,4,0,0,0,0,0,4,0,0,"['2', '2', '2', '2']"
-93.26091,44.97541,270,,,,,-98.31,,,,,,-98.295,,,,,,,-98.22,,,,,,-98.2,,,,,,,-98.4,,,,,,-98.39,,,,,,,0.12727922061358338,,,,,,0.13435028842544242,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['8', '8']"
-93.26091,44.97541,300,,,,,-98.07,,,,,,-98.06,,,,,,,-98.07,,,,,,-98.06,,,,,,,-98.07,,,,,,-98.06,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['8']
-93.26091,44.975414,300,,,,,-97.34,,,,,,-97.29,,,,,,,-97.34,,,,,,-97.29,,,,,,,-97.34,,,,,,-97.29,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['8']
-93.26091,44.975418,300,,,,,-103.75999999999999,,,,,,-103.74333333333334,,,,,,,-96.98,,,,,,-96.97,,,,,,,-116.71,,,,,,-116.71,,,,,,,11.219175549032107,,,,,,11.233206725300368,,,0,0,0,0,3,0,0,0,0,0,3,0,0,"['9', '8', '8']"
-93.26091,44.975422,300,,,,,-105.16142857142857,,,,,,-105.16,,,,,,,-96.95,,,,,,-96.95,,,,,,,-116.71,,,,,,-116.71,,,,,,,9.91822468753258,,,,,,9.919588365115416,,,0,0,0,0,7,0,0,0,0,0,7,0,0,"['9', '9', '9', '8', '8', '8', '8']"
-93.26091,44.975426,300,,,,,-115.035,,,,,,-115.035,,,,,,,-115.02,,,,,,-115.02,,,,,,,-115.05,,,,,,-115.05,,,,,,,0.02121320343559723,,,,,,0.02121320343559723,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['9', '9']"
-93.26091,44.97543,240,,,,,-109.80000000000001,,,,,,-109.795,,,,,,,-108.68,,,,,,-108.68,,,,,,,-110.92,,,,,,-110.91,,,,,,,1.5839191898578677,,,,,,1.5768481220459938,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['10', '10']"
-93.26091,44.975449,120,,,,,,,,-117.71,,,-117.02,,,,,,,,,,-117.71,,,-117.02,,,,,,,,,,-117.71,,,-117.02,,,,,,,,,,0.0,,,0.0,,,0,0,0,0,0,0,0,4,0,0,4,0,0,"['8', '8', '8', '8']"
-93.26091,44.975452,120,,,,,-117.2,,,,,,-117.2,,,,,,,-117.2,,,,,,-117.2,,,,,,,-117.2,,,,,,-117.2,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['8']
-93.26091,44.975479,120,,,,,,,,-122.96,,,-121.51,,,,,,,,,,-122.96,,,-121.51,,,,,,,,,,-122.96,,,-121.51,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,['10']
-93.26091,44.975479,150,,,,,-114.8,,,-122.96,,,-117.03666666666668,,,,,,,-114.8,,,-122.96,,,-114.8,,,,,,,-114.8,,,-122.96,,,-121.51,,,,,,,0.0,,,,,,3.8740203062623957,,,0,0,0,0,2,0,0,1,0,0,3,0,0,"['10', '10', '10']"
-93.26091,44.975483,120,,,,,-114.8,,,,,,-114.8,,,,,,,-114.8,,,,,,-114.8,,,,,,,-114.8,,,,,,-114.8,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['10']
-93.26091,44.975487,60,,,,,-114.8,,,,,,-114.8,,,,,,,-114.8,,,,,,-114.8,,,,,,,-114.8,,,,,,-114.8,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['10']
-93.26091,44.975487,90,,,,,-114.8,,,,,,-114.8,,,,,,,-114.8,,,,,,-114.8,,,,,,,-114.8,,,,,,-114.8,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['10']
-93.26091,44.975491,90,,,,,-113.53000000000002,,,,,,-113.52833333333335,,,,,,,-112.98,,,,,,-112.97,,,,,,,-114.08,,,,,,-114.08,,,,,,,0.46523112535599087,,,,,,0.4676073851712199,,,0,0,0,0,6,0,0,0,0,0,6,0,0,"['17', '17', '17', '17', '17', '17']"
-93.26091,44.975498,120,,,,,-127.05,,,,,,-127.13,,,,,,,-127.05,,,,,,-127.13,,,,,,,-127.05,,,,,,-127.13,,,,,,,0.0,,,,,,0.0,,,0,0,0,0,3,0,0,0,0,0,3,0,0,"['1', '1', '1']"
-93.26091,44.975655,30,,,,,,,,-129.745,,,-129.735,,,,,,,,,,-129.72,,,-129.71,,,,,,,,,,-129.77,,,-129.76,,,,,,,,,,0.03535533905933541,,,0.03535533905930527,,,0,0,0,0,0,0,0,2,0,0,2,0,0,"['2', '2']"
-93.26091,44.975658,30,,,,,,,,-139.1877777777778,,,-139.18444444444447,,,,,,,,,,-137.71,,,-137.7,,,,,,,,,,-140.0,,,-140.0,,,,,,,,,,1.1110668046721668,,,1.1160545586026613,,,0,0,0,0,0,0,0,9,0,0,9,0,0,"['2', '2', '2', '2', '2', '2', '2', '2', '2']"
-93.26091,44.975697,210,,,,,,,,-130.48,,,-130.48,,,,,,,,,,-130.48,,,-130.48,,,,,,,,,,-130.48,,,-130.48,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,['2']
-93.26091,44.9757,210,,,,,,,,-129.9933333333333,,,-129.98999999999998,,,,,,,,,,-129.91,,,-129.9,,,,,,,,,,-130.04,,,-130.04,,,,,,,,,,0.06501281924871838,,,0.07014271166700156,,,0,0,0,0,0,0,0,6,0,0,6,0,0,"['2', '2', '2', '2', '2', '2']"
-93.260902,44.975262,120,,,,,-113.94200000000001,,,,,,-113.394,,,,,,,-113.21,,,,,,-113.21,,,,,,,-114.23,,,,,,-113.54,,,,,,,0.4224570984135587,,,,,,0.14345731072343848,,,0,0,0,0,5,0,0,0,0,0,5,0,0,"['2', '2', '2', '2', '2']"
-93.260902,44.975281,330,,,,,-108.48,,,,,,-108.47000000000001,,,,,,,-108.48,,,,,,-108.45,,,,,,,-108.48,,,,,,-108.48,,,,,,,0.0,,,,,,0.01732050807568738,,,0,0,0,0,3,0,0,0,0,0,3,0,0,"['2', '2', '2']"
-93.260902,44.975285,330,,,,,-108.62666666666667,,,,,,-108.91000000000001,,,,,,,-108.44,,,,,,-108.44,,,,,,,-108.96,,,,,,-109.84,,,,,,,0.2893671255228037,,,,,,0.8054191455385261,,,0,0,0,0,3,0,0,0,0,0,3,0,0,"['2', '2', '2']"
-93.260902,44.975288,330,,,,,-111.83333333333333,,,,,,-111.90333333333332,,,,,,,-110.85,,,,,,-110.82,,,,,,,-112.92,,,,,,-112.84,,,,,,,1.038861556384361,,,,,,1.0179554672643272,,,0,0,0,0,3,0,0,0,0,0,3,0,0,"['2', '2', '2']"
-93.260902,44.975292,330,,,,,,,,-110.34,,,-109.66,,,,,,,,,,-110.34,,,-109.66,,,,,,,,,,-110.34,,,-109.66,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,['2']
-93.260902,44.975311,210,,,,,-126.55999999999999,,,,,,-126.556,,,,,,,-123.52,,,,,,-123.51,,,,,,,-137.2,,,,,,-137.2,,,,,,,5.960067113716086,,,,,,5.962619390838221,,,0,0,0,0,5,0,0,0,0,0,5,0,0,"['1', '1', '1', '1', '1']"
-93.260902,44.975315,210,,,,,-118.3,,,,,,-118.23,,,,,,,-118.3,,,,,,-118.23,,,,,,,-118.3,,,,,,-118.23,,,,,,,0.0,,,,,,0.0,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['1', '1']"
-93.260902,44.975319,210,,,,,-118.38,,,,,,-117.59333333333335,,,,,,,-118.38,,,,,,-117.54,,,,,,,-118.38,,,,,,-117.62,,,,,,,0.0,,,,,,0.046188021535162924,,,0,0,0,0,3,0,0,0,0,0,3,0,0,"['1', '1', '1']"
-93.260902,44.975323,210,,,,,,,,-113.0,,,-112.96,,,,,,,,,,-113.0,,,-112.96,,,,,,,,,,-113.0,,,-112.96,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,['1']
-93.260902,44.975327,150,,,,,,,,-107.98,,,-107.99,,,,,,,,,,-107.98,,,-107.99,,,,,,,,,,-107.98,,,-107.99,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,['2']
-93.260902,44.975327,210,,,,,,,,-109.48,,,-109.53,,,,,,,,,,-109.48,,,-109.53,,,,,,,,,,-109.48,,,-109.53,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,['2']
-93.260902,44.97533,0,,,,,,,,-107.98,,,-107.61,,,,,,,,,,-107.98,,,-107.61,,,,,,,,,,-107.98,,,-107.61,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,['2']
-93.260902,44.97533,60,,,,,,,,-107.57,,,-107.57,,,,,,,,,,-107.57,,,-107.57,,,,,,,,,,-107.57,,,-107.57,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,['2']
-93.260902,44.97533,90,,,,,,,,-107.98,,,-107.99,,,,,,,,,,-107.98,,,-107.99,,,,,,,,,,-107.98,,,-107.99,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,['2']
-93.260902,44.975334,120,,,,,,,,-107.57,,,-107.57,,,,,,,,,,-107.57,,,-107.57,,,,,,,,,,-107.57,,,-107.57,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,['2']
-93.260902,44.975334,180,,,,,,,,-107.41,,,-107.41,,,,,,,,,,-107.41,,,-107.41,,,,,,,,,,-107.41,,,-107.41,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,['2']
-93.260902,44.975357,90,,,,,-100.63,,,,,,-100.63,,,,,,,-100.63,,,,,,-100.63,,,,,,,-100.63,,,,,,-100.63,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['2']
-93.260902,44.975357,150,,,,,-100.82,,,,,,-100.81,,,,,,,-100.82,,,,,,-100.81,,,,,,,-100.82,,,,,,-100.81,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['2']
-93.260902,44.975361,0,,-114.11,,,-102.434,-120.86,,-104.4775,-116.9,-119.2925,-103.022,,,,-111.27,,,-98.8,-120.86,,-100.76,-116.9,-114.74,-98.68,,,,-116.95,,,-108.63,-120.86,,-108.37,-116.9,-125.79,-107.59,,,,4.016366517139595,,,3.6918599648415666,,,3.6232340526110116,,5.301039992303402,3.211568152787669,,,0,2,0,0,5,1,0,4,1,4,5,0,0,"['2', '2', '2', '2', '2']"
-93.260902,44.975361,30,,-115.435,,,-97.755,,,-100.11,,-114.63,-97.725,,,,-115.33,,,-96.95,,,-100.06,,-114.52,-96.92,,,,-115.54,,,-98.56,,,-100.16,,-114.74,-98.53,,,,0.14849242404918062,,,1.1384419177103462,,,0.07071067811865074,,0.15556349186103965,1.1384419177103462,,,0,2,0,0,2,0,0,2,0,2,2,0,0,"['2', '2']"
-93.260902,44.975376,120,,,,,-119.3,,,,,,-120.66,,,,,,,-119.3,,,,,,-120.66,,,,,,,-119.3,,,,,,-120.66,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['9']
-93.260902,44.975391,240,,,,,-106.38,,,,,,-106.37,,,,,,,-106.38,,,,,,-106.37,,,,,,,-106.38,,,,,,-106.37,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['2']
-93.260902,44.975391,300,,,,,-106.79,,,,,,-106.79,,,,,,,-106.79,,,,,,-106.79,,,,,,,-106.79,,,,,,-106.79,,,,,,,0.0,,,,,,0.0,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['2', '2']"
-93.260902,44.975391,330,,,,,-106.77,,,,,,-106.77,,,,,,,-106.77,,,,,,-106.77,,,,,,,-106.77,,,,,,-106.77,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['2']
-93.260902,44.97541,210,,,,,-109.055,,,,,,-109.055,,,,,,,-103.92,,,,,,-103.92,,,,,,,-114.19,,,,,,-114.19,,,,,,,7.261986642785845,,,,,,7.261986642785845,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['8', '8']"
-93.260902,44.97541,240,,,,,-101.73,,,,,,-100.515,,,,,,,-99.54,,,,,,-99.19,,,,,,,-103.92,,,,,,-101.84,,,,,,,3.097127701597075,,,,,,1.873832970144355,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['8', '8']"
-93.260902,44.97541,300,,,,,-111.48666666666668,,,,,,-111.51666666666667,,,,,,,-110.81,,,,,,-110.82,,,,,,,-112.42,,,,,,-112.48,,,,,,,0.8351247411814178,,,,,,0.8615296473908189,,,0,0,0,0,3,0,0,0,0,0,3,0,0,"['9', '9', '9']"
-93.260902,44.975414,300,,,,,-115.26,,,,,,-115.265,,,,,,,-110.68,,,,,,-110.69,,,,,,,-119.84,,,,,,-119.84,,,,,,,6.477098115668773,,,,,,6.470027047856914,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['9', '9']"
-93.260902,44.97543,240,,,,,-111.68,,,,,,-111.33999999999999,,,,,,,-110.92,,,,,,-110.91,,,,,,,-112.82,,,,,,-111.88,,,,,,,1.0053854982045471,,,,,,0.4942671342502999,,,0,0,0,0,3,0,0,0,0,0,3,0,0,"['10', '10', '10']"
-93.260902,44.975449,120,,,,,-134.8875,,,-116.8,,,-126.154,,,,,,,-133.2,,,-116.8,,,-116.78,,,,,,,-139.95,,,-116.8,,,-131.76,,,,,,,3.375,,,,,,5.568476452316196,,,0,0,0,0,4,0,0,1,0,0,5,0,0,"['8', '8', '8', '8', '8']"
-93.260902,44.975479,0,,,,,-116.46714285714286,,,,,,-116.00714285714285,,,,,,,-115.38,,,,,,-115.38,,,,,,,-119.49,,,,,,-117.83,,,,,,,1.4018406267679397,,,,,,0.8446441910791856,,,0,0,0,0,7,0,0,0,0,0,7,0,0,"['9', '9', '9', '9', '9', '9', '9']"
-93.260902,44.975479,120,,,,,-139.94,,,-122.96,,,-130.595,,,,,,,-139.92,,,-122.96,,,-121.51,,,,,,,-139.96,,,-122.96,,,-139.77,,,,,,,0.02828427124747637,,,0.0,,,10.490711764858158,,,0,0,0,0,2,0,0,2,0,0,4,0,0,"['10', '10', '10', '10']"
-93.260902,44.975491,90,,,,,-114.05,,,-121.71,,,-115.24600000000001,,,,,,,-112.95,,,-121.71,,,-112.95,,,,,,,-117.31,,,-121.71,,,-120.63,,,,,,,2.1733691203597507,,,,,,3.4191709521461466,,,0,0,0,0,4,0,0,1,0,0,5,0,0,"['17', '17', '17', '17', '17']"
-93.260902,44.975662,30,,,,,-118.55000000000001,,,,,,-120.84,,,,,,,-118.54,,,,,,-119.74,,,,,,,-118.56,,,,,,-121.94,,,,,,,0.014142135623733162,,,,,,1.5556349186104115,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['2', '2']"
-93.260902,44.9757,210,,,,,,,,-129.29333333333332,,,-129.26999999999998,,,,,,,,,,-128.31,,,-128.27,,,,,,,,,,-129.91,,,-129.9,,,,,,,,,,0.8607167555783407,,,0.8757282683572636,,,0,0,0,0,0,0,0,3,0,0,3,0,0,"['2', '2', '2']"
-93.260895,44.975262,90,,,,,-114.02,,,,,,-113.92500000000001,,,,,,,-114.02,,,,,,-113.54,,,,,,,-114.02,,,,,,-114.31,,,,,,,0.0,,,,,,0.5444722215136337,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['2', '2']"
-93.260895,44.975281,330,,,,,-108.64,,,,,,-108.645,,,,,,,-108.56,,,,,,-108.57,,,,,,,-108.72,,,,,,-108.72,,,,,,,0.11313708498984519,,,,,,0.10606601717798615,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['2', '2']"
-93.260895,44.975323,210,,,,,,,,-113.0,,,-112.98,,,,,,,,,,-113.0,,,-112.98,,,,,,,,,,-113.0,,,-112.98,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,['1']
-93.260895,44.975327,210,,,,,,,,-113.0,,,-112.98,,,,,,,,,,-113.0,,,-112.98,,,,,,,,,,-113.0,,,-112.98,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,['1']
-93.260895,44.975365,0,,-108.76666666666667,,,-97.45666666666666,,,-96.83666666666666,,-114.33666666666666,-95.85333333333334,,,,-107.52,,,-96.87,,,-94.62,,-113.99,-94.34,,,,-110.37,,,-98.23,,,-100.02,,-114.52,-98.23,,,,1.4580923610434788,,,0.6989515958443278,,,2.826806207247548,,0.3003886371574861,2.0837546240700577,,,0,3,0,0,3,0,0,3,0,3,3,0,0,"['2', '2', '2']"
-93.260895,44.975372,90,,,,,-125.36,,,,,,-125.36,,,,,,,-125.36,,,,,,-125.36,,,,,,,-125.36,,,,,,-125.36,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['9']
-93.260895,44.975372,120,,,,,-120.71,,,,,,-120.71,,,,,,,-120.71,,,,,,-120.71,,,,,,,-120.71,,,,,,-120.71,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['9']
-93.260895,44.975384,90,,,,,,,,-106.34,,,-101.52,,,,,,,,,,-106.34,,,-101.52,,,,,,,,,,-106.34,,,-101.52,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,['2']
-93.260895,44.975384,150,,,,,-105.64,,,,,,-105.45,,,,,,,-105.64,,,,,,-105.45,,,,,,,-105.64,,,,,,-105.45,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['2']
-93.260895,44.97541,210,,,,,-112.525,,,,,,-112.52000000000001,,,,,,,-111.32,,,,,,-111.31,,,,,,,-113.73,,,,,,-113.73,,,,,,,1.7041273426595822,,,,,,1.7111984104714413,,,0,0,0,0,2,0,0,0,0,0,2,0,0,"['8', '8']"
-93.260895,44.97541,330,,,,,-117.11,,,,,,-117.12,,,,,,,-115.77,,,,,,-115.92,,,,,,,-118.34,,,,,,-118.34,,,,,,,1.288526289991791,,,,,,1.2101239605924703,,,0,0,0,0,3,0,0,0,0,0,3,0,0,"['9', '9', '9']"
-93.260895,44.975433,240,,,,,,,,-116.38,,,-115.98,,,,,,,,,,-116.38,,,-115.98,,,,,,,,,,-116.38,,,-115.98,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,['10']
-93.260895,44.975437,240,,,,,,,,-116.38,,,-114.6,,,,,,,,,,-116.38,,,-114.6,,,,,,,,,,-116.38,,,-114.6,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,['10']
-93.260895,44.975449,120,,,,,-139.82666666666665,,,,,,-139.68,,,,,,,-139.7,,,,,,-139.44,,,,,,,-139.89,,,,,,-139.8,,,,,,,0.10969655114602758,,,,,,0.20784609690827316,,,0,0,0,0,3,0,0,0,0,0,3,0,0,"['8', '8', '8']"
-93.260895,44.975479,0,,,,,-126.98,,,-126.51,,,-125.10666666666667,,,,,,,-126.98,,,-126.23,,,-122.3,,,,,,,-126.98,,,-126.79,,,-126.79,,,,,,,,,,0.3959797974644682,,,2.44671889135907,,,0,0,0,0,1,0,0,2,0,0,3,0,0,"['9', '9', '9']"
-93.260895,44.975491,90,,,,,-114.89,,,,,,-114.67,,,,,,,-114.89,,,,,,-114.67,,,,,,,-114.89,,,,,,-114.67,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,['17']
-93.260895,44.975704,210,,,,,,,,-127.17,,,-126.7,,,,,,,,,,-127.17,,,-126.7,,,,,,,,,,-127.17,,,-126.7,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,['2']
-93.260895,44.975708,210,,,,,-121.24,,,-127.17,,,-124.12,,,,,,,-121.24,,,-127.17,,,-121.54,,,,,,,-121.24,,,-127.17,,,-126.7,,,,,,,,,,,,,3.6486709909225827,,,0,0,0,0,1,0,0,1,0,0,2,0,0,"['2', '2']"
